"Leading.razor.protein","Gene.names.syn","Protein.names.syn","pVal.syn","phase.syn","peak.shape.syn","period.syn","t1.1H","t1.2H","t2.1H","t2.2H","t3.1H","t3.2H","t4.1H","t4.2H","t5.1H","t5.2H","t6.1H","t6.2H","t7.1H","t7.2H","t8.1H","t8.2H","Av_expr.syn","Amplitude.syn","CV.syn","Gene.names.tot","Protein.names.tot","pVal.tot","phase.tot","peak.shape.tot","period.tot","t1.1T","t1.2T","t2.1T","t2.2T","t3.1T","t3.2T","t4.1T","t4.2T","t5.1T","t5.2T","t6.1T","t6.2T","t7.1T","t7.2T","t8.1T","t8.2T","Av_expr.tot","Amplitude.tot","CV.tot"
"Q9CY58","Serbp1","Plasminogen activator inhibitor 1 RNA-binding protein",0.000114267043916578,12,12,24,28503.6339510792,20960.4320828557,22676.1084664142,25239.3295050308,21179.3107840726,20533.7071443274,17784.0593577204,14559.1244846348,20365.6039701893,19024.2493228584,22690.6798245958,20611.1253498879,17703.7373655435,20508.8761618201,17468.1746382998,17152.4582567019,20435.038166627,0.682382354891686,0.164623734120799,"Serbp1","Plasminogen activator inhibitor 1 RNA-binding protein",0.019457651088918,6,18,24,891505.888926635,800186.538735831,856447.630952927,768507.484903133,869016.519544378,851092.731009705,821926.78137646,768124.841508124,920356.281261101,950349.628248791,870646.090040701,841044.823696612,861872.296897219,848370.634175336,778833.629366432,705308.825665901,837724.41414433,0.292507653406735,0.0742281951919635
"Q9CY66","Gar1","H/ACA ribonucleoprotein complex subunit 1",0.840985962589775,24,12,24,1419.13092220465,824.220688407521,666.667652353412,1824.68513723853,1233.01708550937,1437.44058863859,1851.19176974095,1209.09205300042,1480.64495370087,1524.71101291723,1337.74468490432,1371.96567042172,1550.59598178167,1182.28414407206,1868.48207748915,1190.27379374367,1373.25926350776,0.875154792013495,0.242839053505945,"Gar1","H/ACA ribonucleoprotein complex subunit 1",0.807732893034616,6,6,24,110681.90320359,83469.1893370406,79047.0010118326,77658.6778978495,84286.7858131282,80832.3126243245,77580.4405631775,91515.5077849257,122203.364906357,118601.255314236,117369.14378544,102689.148839414,117525.35806848,118254.012415819,114433.207848877,118846.09121448,100937.087539311,0.442086505872292,0.178185128611419
"Q9CYA6","Zcchc8","Zinc finger CCHC domain-containing protein 8",0.0207043604699368,12,12,24,48847.573240819,39908.2425373098,36370.6994618172,52850.5815663768,49873.2537414883,40772.9876673587,37363.1873682045,26147.7921578623,41707.2854053077,49833.4392187466,51132.1875644461,48702.9201062322,32579.423276731,48862.3002690672,35191.073531969,39329.613400074,42467.0350321131,0.628788644847047,0.183670913035417,"Zcchc8","Zinc finger CCHC domain-containing protein 8",0.801846290999874,18,12,24,396891.532875172,297835.163085302,353839.991368513,319141.969799583,332918.755563862,394095.800758297,362070.88490924,334512.421133076,368406.703171081,359276.545440406,397321.299474041,379862.463228375,354910.312926097,401545.549981254,381378.076177565,386145.367326512,363759.552326148,0.285106978587231,0.0840081819984629
"Q9CYG7","Tomm34","Mitochondrial import receptor subunit TOM34",0.0508332689058421,6,18,24,15698.4004896069,14250.7719433431,14001.7438748716,14737.7696460313,13381.9996280085,13584.4196367416,8582.10812047489,12641.166015202,13400.2098938312,11195.5687215365,9815.51734675622,12959.2261194486,5436.95782764289,10387.2516293292,5453.57975242542,10399.2759550042,11620.3729125159,0.883056227129491,0.266491598702087,"Tomm34","Mitochondrial import receptor subunit TOM34",0.0050795238078645,12,12,24,63757.2439585033,61181.3535173318,70430.0797945953,70531.8888915682,68237.3916428478,67820.9465051821,51083.8583918733,61578.6238549809,55150.0866398424,59973.2147364961,61830.1503563884,71302.3321389522,45177.5929372242,56318.4843972541,50964.111696493,57176.1831617261,60782.0964138287,0.429809775297324,0.128421262032845
"Q9CYI4","Luc7l","Putative RNA-binding protein Luc7-like 1",0.168797118534132,12,6,24,7000.41092496924,5735.02630693775,7003.63908049407,5793.86099678443,4912.52666021193,5555.65144749891,5055.43598048709,5753.68535640379,4431.67563304996,5260.13857362611,4235.12942263916,6053.93146314577,4302.61751005249,4141.14649785009,4559.62467568403,4098.02480462222,5243.28283340356,0.554159363168615,0.180565122322416,"Luc7l","Putative RNA-binding protein Luc7-like 1",0.546765117594782,12,6,24,61996.3562804579,57000.8764657545,67472.0038652993,61344.2032046374,53153.4646193498,66056.8946702619,67562.4019619927,59221.6183588475,51771.2772392673,59837.8859721486,59087.8926418373,59214.0560610562,49017.3769087118,54444.0988710568,47490.6449600737,50530.8018610116,57825.1158713603,0.34711140132553,0.109657514871803
"Q9CYZ2","Tpd52l2","Tumor protein D54",0.127619855307237,6,18,24,80627.0297351791,75641.0940305633,62750.8804701923,81160.0073276028,62988.8741306029,54751.7316574942,58026.200852905,43231.2854570148,113846.342814654,73519.5096267402,71002.3328258824,85076.9383726049,72095.6773849387,76117.3978798944,91442.2765621959,60614.7078223394,72680.7679344253,0.971578305575282,0.227508710610764,"Tpd52l2","Tumor protein D54",0.103202756653666,6,6,24,497546.741067973,412261.818775585,329365.11413499,418172.88881502,336263.535040198,338020.737637113,350746.210546945,368433.607281086,681821.042380059,478748.544095421,435751.522788249,396438.697808778,469167.147744623,449184.49467452,459850.59231673,362661.806860278,424027.156372973,0.831210744283203,0.207542150572644
"Q9CYZ6","","Uncharacterized protein C19orf60 homolog",0.264522510032964,6,6,24,3262.15227304729,3529.57865425822,3938.02190961511,2656.60930377127,3077.94996827526,2682.44219879239,3703.13018848824,2948.24789001457,3312.17623251591,3300.10789983709,2882.16688138327,2480.5281126462,3210.49179991545,2893.24357796792,3072.7247764678,2192.01980195936,3071.34946680971,0.568480443701956,0.146927146274784,"","Uncharacterized protein C19orf60 homolog",0.274075766865178,6,12,24,15768.2085089147,12679.0850539442,16371.5503458243,13021.3364577107,12529.0997728479,10719.1520487458,14912.0739547995,10579.2839610472,13398.7590939045,14358.3714953638,11873.7324183047,13286.9734740493,13429.1538454536,11811.8572206069,13694.3026933512,10499.9365033004,13058.3048030105,0.449645948007755,0.133671155066408
"Q9CZ04-2","Cops7a","COP9 signalosome complex subunit 7a",0.156394007283563,12,12,24,30756.9875117216,38234.6143667272,36691.0591604275,39037.0164367754,31075.7767943013,30168.2791292757,36900.6383087714,6913.7259204277,31169.4001381683,29509.1599982596,25274.9571678973,32745.4881298911,27680.5653420272,25777.5767330884,27130.2508569097,19775.0870248698,29302.5364387212,1.09626313693101,0.269620259305003,"Cops7a","COP9 signalosome complex subunit 7a",0.0227747965169304,12,12,24,111042.932799432,100637.715342931,109533.584584919,122442.387743658,93102.1555546205,105139.228166953,102249.848174445,77239.2619702058,119513.789099502,107316.438260793,103754.393488914,121060.017325526,116672.666630591,96195.0240085521,103217.777540913,96852.3068630283,105373.095472186,0.428981663401771,0.111125687901667
"Q9CZ28","Snf8","Vacuolar-sorting protein SNF8",0.199362828390778,12,12,24,43035.579415013,59753.9544499988,48606.1256108999,50519.7555221616,44561.338330602,49436.41994203,47068.7533602323,30718.9927265038,48390.3952673684,44923.7407735499,29375.2183386207,53516.4102565083,30958.0332891684,43679.9452193889,33859.3678643495,40691.654750122,43693.4803197823,0.695269314530297,0.19913259153997,"Snf8","Vacuolar-sorting protein SNF8",0.60035109870114,6,18,24,412637.107002224,416238.855526318,420937.802024796,432371.733745559,391646.822625827,474933.88153619,452013.841953538,366205.837073252,457360.531730169,482656.64325399,386015.19309765,449108.708055433,375763.020027981,430286.287241209,398177.574435281,408236.539518778,422161.898678012,0.275843951207819,0.0818030945520349
"Q9CZ42","Carkd","ATP-dependent (S)-NAD(P)H-hydrate dehydratase",0.310144090958618,6,18,24,15772.3544105429,10929.6090320688,13782.888014808,6300.46890958038,8599.87091841137,9742.3277813284,7718.85742763454,9848.30817421449,7892.97337231108,11094.6702577263,15588.7916001293,10421.7986553547,7013.62432927302,12771.3049688056,10122.4151836775,8593.9315006375,10387.1371585315,0.911886052566733,0.275321862134277,"Carkd","ATP-dependent (S)-NAD(P)H-hydrate dehydratase",0.700405804624966,18,6,24,269804.072825873,250288.179512833,272743.455538877,239909.855895288,252787.143672914,275539.680197384,255806.678352161,271865.615129775,239120.429394308,257437.749555123,258269.849070501,265104.004761547,236612.002122696,273248.235298103,242296.615926808,238109.89891115,256183.966635334,0.151952046749669,0.0548523619882544
"Q9CZ44-3","Nsfl1c","NSFL1 cofactor p47",0.827964021487027,12,6,24,62164.7695276804,57118.1863348823,62507.2461018342,56988.0663232048,52258.5996778725,57932.0741846339,70800.4942610267,51048.9434384135,54899.9272810634,45515.6090818798,48984.2822520256,64964.3470599342,55273.9744273225,39911.4025707895,65611.4622669206,36512.803988001,55155.7617985928,0.621652011592749,0.16908928006431,"Nsfl1c","NSFL1 cofactor p47",0.897535093525561,12,18,24,557022.613261256,582767.567351113,626154.539733358,606814.845865599,561512.306544569,541179.536942081,606104.401729292,565766.217968355,643006.444771337,553561.842477698,640715.123291279,667685.528191574,680394.75374207,581710.256526686,677311.996708857,643573.860155332,608455.114703779,0.228801128358934,0.0768531315906408
"Q9CZD3","Gars","Glycine--tRNA ligase",0.112584825440363,6,18,24,36489.8730524051,24962.8988711947,32981.5781115799,28413.0076519508,25999.6223189879,24962.1443494766,24935.836865033,24841.7736386371,31665.3664559463,23108.8687835784,21541.0658888376,26851.1761869281,27521.4151811113,27846.6217426933,24753.7320420689,22077.188805754,26809.5106216364,0.557593436692692,0.149967251923807,"Gars","Glycine--tRNA ligase",0.778379925854325,12,6,24,453073.430199126,448823.026102491,467706.041528081,393919.315193405,319512.35134703,436371.099842836,500606.008169724,371394.163293795,365618.783854913,322425.93000009,362160.442373762,409686.32032949,417124.063390068,355232.734958073,393334.788354579,372765.646585357,399359.634095176,0.453460093013645,0.129894942056932
"Q9CZM2","Rpl15","60S ribosomal protein L15",0.341575200510152,6,12,24,25707.9516369058,20137.2728221047,12707.4755989784,11493.0132134112,14561.7048442058,11908.311244639,10081.1304422213,16784.2973165762,11544.2222733957,19477.5642767603,18232.8941412129,18628.7767613658,16494.2397752519,14839.2037989203,17006.8272636702,13563.8849167073,15823.0481453954,0.987598663107903,0.257417897224888,"Rpl15","60S ribosomal protein L15",0.683150401020304,6,18,24,184031.867118661,207059.216325773,140248.117856392,169206.762670358,128918.816402869,176385.621927736,134934.657310369,158368.705220219,170658.528027594,192809.891046896,183388.199325799,163707.58791624,194511.057772609,198946.958820324,192482.998699637,162432.505318508,172380.718234999,0.453301278257692,0.135633080369583
"Q9CZN7","Shmt2","Serine hydroxymethyltransferase",0.681077199958862,6,6,24,15453.0079337736,13302.1209752782,7196.0813022741,11971.2271723926,10991.9708922929,10170.3414954214,16113.929972019,52.793701281272,4769.40113025819,10343.9648831715,5167.5084589788,13436.9325124443,12619.6587500754,11228.7384050018,7668.04715064776,12101.0838454093,10161.675536295,1.5805598410785,0.417650542211075,"Shmt2","Serine hydroxymethyltransferase",0.0770804332388426,12,6,24,291121.850792666,323603.862452448,365918.445038654,346310.033338396,250589.199763622,291907.024940015,293394.482629775,332028.203043807,159414.310453313,333551.909987308,343013.430623831,398181.129661523,317459.302132914,310591.718236207,285777.320263461,358056.016531246,312557.389993074,0.763913530291191,0.174358156914317
"Q9CZU3","Skiv2l2","Superkiller viralicidic activity 2-like 2",0.723757775893356,6,6,24,48170.8948642541,53856.3970331478,42249.2433306626,36109.8239612914,39828.1088524854,33970.2446989927,39430.0362592792,9953.19871983032,33488.6074494663,35930.255019912,32108.7257857697,37378.0879743965,39090.5083384649,37392.1955664349,38103.7637109423,37608.3676106877,37166.7786985011,1.18124841190738,0.244146037929967,"Skiv2l2","Superkiller viralicidic activity 2-like 2",0.546765117594782,6,18,24,471377.809990566,465157.402648769,441600.813916315,431612.382283348,421654.56095722,441306.382194186,409268.932989072,383223.26471382,406172.165175712,462367.730505354,477504.945483229,467579.726490355,441935.671650362,454240.483435411,431732.402611897,498090.211018992,444051.555379038,0.258679301792159,0.0672971230502554
"Q9CZU6","Cs","Citrate synthase, mitochondrial",0.0770804332388426,6,18,24,94966.022696307,98696.4083852052,62083.4958762284,83361.5661610308,81613.0875025254,61408.8496473544,80249.3374363715,40067.1929153231,65010.9664840725,76963.1637946784,59446.3682705187,81524.1854097803,66514.4045039088,58740.0751150323,63076.3206279721,55147.3028690742,70554.2967309614,0.830980084649526,0.220116903387652,"Cs","Citrate synthase, mitochondrial",0.199362828390778,6,12,24,872104.525974644,847582.268867238,737251.434366972,850058.843107325,776981.231752833,790479.050590564,897179.170337842,809491.654528889,864596.547766372,939353.151959968,821375.331642857,856419.347519571,789194.450623446,902102.000433445,785439.518725391,787799.202851494,832962.983190553,0.242629890729204,0.0656172404439674
"Q9CZX0","Elp3","Elongator complex protein 3",0.0952183969359044,6,18,24,71517.5874467882,61790.5687660542,64723.9792499723,52324.2660080056,48350.5334742609,51006.5280627517,55564.1257544697,38915.7499370054,50450.6347917614,51854.529065996,44610.2898901785,56358.1872110563,47811.2608502834,45128.4295500443,41334.9096296053,50683.7265560585,52026.5816402682,0.626638085415729,0.164092922881322,"Elp3","Elongator complex protein 3",0.0120320043860253,6,18,24,203688.931354859,185592.837059949,206987.835045088,181411.212548918,179358.148540465,198124.538782235,187989.793520504,150411.956402274,189517.061759704,203431.066657959,176548.153342182,186268.623906628,171357.163696989,166858.422299607,137109.616193159,170998.370873168,180978.35824898,0.386113674187464,0.105173590092649
"Q9CZX8","Rps19","40S ribosomal protein S19",0.0681661147126699,6,12,24,45054.7455593578,37492.4221344045,21908.8551638924,30747.8406060957,26292.2972772047,32130.9895169636,35969.4425563533,35180.8682053232,31370.8540708387,32002.6210865965,26872.3279933194,36248.5472198859,26114.1525176596,30481.1344037552,29565.5599492171,29462.3011702524,31680.934964445,0.730593665289287,0.173823618508284,"Rps19","40S ribosomal protein S19",0.22043542502747,6,18,24,11805225.405136,8823951.60003114,10802282.3840692,10795842.7914728,9209900.4120541,9889525.24209356,9356105.94661505,10514954.3812689,14560336.5628537,11831423.1638635,11152859.7761614,12269480.801329,10818571.5958836,11385058.1080524,10815491.7479106,10406484.9362025,10902343.4284373,0.526160728698011,0.12589121203707
"Q9D051","Pdhb","Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",0.60035109870114,6,6,24,43079.2794592025,22232.4867900336,8364.69612747561,25913.2189023064,23130.3270824629,23545.7700608285,19421.5850701445,35639.2552748177,38633.7657607239,25041.5424512003,15606.8628045468,35991.0554975166,24676.4560674393,26635.3010515379,34979.7108877671,25419.0198362306,26769.3958202646,1.2968011517633,0.335426672930821,"Pdhb","Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",0.823827924100141,24,6,24,553719.898383089,479243.432174581,445736.812333826,591167.722488192,516427.215119509,482657.355568427,428050.142094771,492216.306725949,629503.124454148,640688.602149108,748175.445248207,704655.926108869,751498.551474364,755872.89865708,965156.859097352,762710.428952038,621717.545064344,0.863907929358811,0.241262721904042
"Q9D0B6","Pbdc1","Protein PBDC1",0.700821635491479,12,18,24,37300.7890006084,43123.8155098309,36077.2565184101,33789.7390509205,31592.685797429,30026.1652007683,34557.4048438465,38552.4793156923,22030.915028838,21860.8484033778,28559.1607917683,33831.1844776085,38056.4140783671,30703.2830919345,25868.2262900267,29750.8944663525,32230.0788666112,0.659724327528112,0.183164219922874,"Pbdc1","Protein PBDC1",0.876279025921901,24,6,24,147361.031062754,162316.613074282,145237.276790462,147768.113325263,155730.093921367,152451.462859939,163767.504222538,160211.937094729,94527.3873629685,119402.617958766,140038.518611143,143485.629314338,144906.276054759,139610.392795635,137772.443798283,141964.10017232,143534.462401222,0.482393675367123,0.118686902786641
"Q9D0D4","Dimt1","Probable dimethyladenosine transferase",0.0609999226870105,6,18,24,358900.619330556,390937.073762685,276965.864287345,275738.915958005,265919.964344188,277548.502375051,223683.598152013,256723.909187596,253641.278602902,254160.109766814,236047.974333136,282626.70067234,220344.979472316,256409.903438476,213409.715612839,218289.589019262,266334.29364472,0.666558390661702,0.181751503005526,"Dimt1","Probable dimethyladenosine transferase",0.000256068998048088,6,18,24,2734390.20091275,2541765.4282809,2366284.6525149,2243327.83390778,2339499.52985243,2080890.65870606,1963500.22444592,1860671.39835874,2251600.03471662,2571184.11118115,2266395.34643784,2262582.32581583,1750542.68840185,1921426.6427715,1541585.94976523,1805156.02575418,2156300.19073898,0.553171704139551,0.152587844675122
