"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.av","t2.av","t3.av","t4.av","t5.av","t6.av","t7.av","t8.av","FCday1","FCday2","FCav","anova_pval","anova_BHadjpval"
"Q9QX15","Clca3a1","",7.38174692776199e-05,24,6,24,194609.375165113,192278.32433354,223448.31851494,258866.776661462,170530.331892805,220995.043418955,288284.596193599,374997.364544224,1.34631283873898,2.19900682994006,1.77265983433952,0.117880017031228,0.678420412035299
"Q9QX47","Son","Protein SON",0.887220330560502,6,12,24,340735.999082486,309167.97200361,323251.03840065,323237.81580163,485522.297395032,407415.53700407,400675.152041054,413850.79358116,1.10210639502629,1.21176043715654,1.15693341609142,0.891762757325843,0.999825464286451
"Q9QXB9","Drg2","Developmentally-regulated GTP-binding protein 2",0.000860922939640088,12,12,24,261799.677610516,287421.845858503,249366.175579729,227445.95678941,242152.860621396,256204.758188781,231571.445931713,207995.11309594,1.26369292255489,1.23178258553894,1.24773775404692,0.100211187007349,0.634734156173747
"Q9QXE7","Tbl1x","F-box-like/WD repeat-containing protein TBL1X",0.227818798997826,6,18,24,155282.408236149,155232.522552145,153150.101566656,141750.019486896,174906.556312748,177178.996309523,144688.396103106,153126.513939198,1.09546657417217,1.22455567330543,1.1600111237388,0.324141734237892,0.881726748151242
"Q9QXL2","Kif21a","Kinesin-like protein KIF21A",0.342696261849576,12,6,24,77002.9111361409,84124.1788790854,76153.4035016963,65735.7464079312,77536.8756479887,90520.8458474912,72977.8899129441,92659.3394708779,1.27973261849105,1.26969058137214,1.27471159993159,0.652314168210496,0.999825464286451
"Q9QXL8","Nme7","Nucleoside diphosphate kinase 7",0.121239483765108,12,12,24,110778.17265331,114039.018008775,115018.408314781,108783.620621453,127661.261349559,127521.884746369,115092.91916229,112707.147489208,1.0573136622748,1.13268114927479,1.09499740577479,0.607394400822476,0.999825464286451
"Q9QXN0","Shroom3","Protein Shroom3",0.0083317016530793,6,12,24,80717.926538887,66763.6897181486,68790.6668662755,71112.1309167768,92885.5706525971,78268.5094138955,73645.0556557502,74667.3729157914,1.20900937140604,1.26126010531903,1.23513473836254,0.188900581568073,0.759200153852514
"Q9QXN3","Trip4","Activating signal cointegrator 1",0.0583927762914104,6,18,24,123503.726019219,128482.907227466,115518.068452345,116498.679815939,138522.81436618,104869.522713989,103688.928355622,98266.3340165867,1.11223212912766,1.40966706199499,1.26094959556132,0.374606464558186,0.927231886114138
"Q9QXS1","Plec","Plectin",0.896557803889343,24,6,24,25864756.929688,32957940.3461379,33289626.4714664,34737906.1591351,23880582.2109359,22333208.7726368,24074571.0398523,24703706.2718772,1.34305944778713,1.10614227106249,1.22460085942481,0.882764948435501,0.999825464286451
"Q9QXS6","Dbn1","Drebrin",7.38174692776199e-05,24,6,24,714028.938535068,855661.129571977,1017117.4189526,1094728.81972151,507422.582748582,657945.413095992,1007512.23814321,972709.107847268,1.53317150137851,1.98554867756528,1.7593600894719,0.0695415579983816,0.591118157101517
"Q9QXZ0","Macf1","Microtubule-actin cross-linking factor 1",0.0700731211262206,24,6,24,2446782.46529617,2461915.97678758,2598767.89394707,2701698.50152542,2705655.04913503,2879457.68123531,3072622.70630033,3070370.70580299,1.10418418467716,1.13562987539103,1.11990703003409,0.673372011027377,0.999825464286451
"Q9QY06-2","Myo9b","Unconventional myosin-IXb",0.0363286310876085,6,18,24,311544.950147796,334022.962767728,322616.288404512,283091.464601111,344933.996348485,285718.699575446,277778.451517828,274697.919760306,1.17991181132353,1.2556847778442,1.21779829458387,0.402880461355287,0.934407228830036
"Q9QY36","Naa10;Naa11","N-alpha-acetyltransferase 10;N-alpha-acetyltransferase 11",0.025416634452921,6,12,24,467932.067934133,454086.061084826,394955.388023237,450516.239459187,447749.541189233,400750.092143522,362784.867461139,316146.311056065,1.18477195684339,1.41627317963495,1.30052256823917,0.494741274351615,0.990163701532841
"Q9QYB1","Clic4","Chloride intracellular channel protein 4",0.0930743120526724,24,18,24,199124.238946068,163119.642904596,183688.563881582,226875.88075448,142816.403205981,202645.003610778,178643.473889602,215116.012602629,1.39085567326293,1.5062416345297,1.44854865389632,0.381463052421278,0.929060119216305
"Q9QYB5-2","Add3","Gamma-adducin",0.0350365605631103,18,12,24,302432.325957963,313073.776056243,325879.688880274,327426.10642632,248812.939564315,317781.591501609,361703.193282929,335609.991854551,1.08264255611297,1.4537153651104,1.26817896061168,0.150129060177479,0.72257273014423
"Q9QYC0","Add1","Alpha-adducin",0.897535093525561,18,18,24,752910.112436811,709784.03277896,760599.586795286,784976.335346327,837444.43416381,842866.597980687,877720.044586879,863792.959274157,1.10593687529568,1.0480934719726,1.07701517363414,0.90108265906689,0.999825464286451
"Q9QYF9","Ndrg3","Protein NDRG3",0.548151533730356,24,18,24,43178.3353186812,40487.406364733,38436.2584730517,42338.7320296688,31000.9402455625,41068.0826048293,39979.9469890628,44903.8817261451,1.12337508992854,1.44846838097347,1.28592173545101,0.576707726095569,0.999825464286451
"Q9QYH6","Maged1","Melanoma-associated antigen D1",0.000453314971589486,6,18,24,730044.351993477,702902.511526315,675176.128989944,642202.009960408,820793.487892949,767123.755560459,743799.197382785,638795.077684924,1.13678303815724,1.28490891142682,1.21084597479203,0.138265256050428,0.704868852793843
"Q9QYJ0","Dnaja2","DnaJ homolog subfamily A member 2",0.00526515992935006,6,18,24,107146.012580256,92329.7239111412,82520.0883183936,78525.1358202295,101333.188856126,105801.78868239,89750.355857081,94194.7396623796,1.36448044898068,1.17884533907441,1.27166289402755,0.201038275235032,0.774977135175538
"Q9QYJ3","Dnajb1","DnaJ homolog subfamily B member 1",0.00130198144442061,6,18,24,628143.786698662,605733.028174559,624871.938536813,471942.037559281,691868.672541853,579429.19705728,455024.704580272,423670.129423751,1.33097655370393,1.63303623383336,1.48200639376864,0.126673483355311,0.689179722922672
"Q9QYL7","Abt1","Activator of basal transcription 1",0.0113873982584652,6,6,24,41883.6170161648,22872.218930428,20247.2932695458,29349.5594465556,49323.786631854,27912.8031008432,34478.4756260804,24512.6368746119,2.06860326753712,2.01217791803294,2.04039059278503,0.14410475024241,0.712531014320275
"Q9QYR6","Map1a","Microtubule-associated protein 1A;MAP1A heavy chain;MAP1 light chain LC2",0.371602710114018,12,12,24,46091.4242848101,45028.9938604479,43141.9588675019,38470.9555653596,38588.8620024883,40800.9425743974,37279.3578860791,36762.6234129208,1.19808368696493,1.10984850335945,1.15396609516219,0.531575524901962,0.999825464286451
"Q9QYS9","Qki","Protein quaking",0.314019711107274,6,6,24,370499.519831246,302863.465873025,293613.243768098,289907.564869309,336458.896798408,320452.813755524,352714.888997476,332432.773122063,1.27799190061932,1.10067652352263,1.18933421207098,0.51979880639977,0.999825464286451
"Q9QZ05","Eif2ak4","Eukaryotic translation initiation factor 2-alpha kinase 4",0.00579167592228507,6,18,24,10757.2412365745,10467.0652503835,10951.0047604553,9185.88825971807,12555.4951717805,11070.543185851,10520.1460575466,9746.426266492,1.19215523320457,1.28821527280682,1.24018525300569,0.123581795136831,0.687759555544104
"Q9QZ06","Tollip","Toll-interacting protein",0.139611468079009,24,6,24,75013.2035162284,65713.8124009514,75102.7334869383,72138.7213822161,50177.171020806,66237.4688094591,72645.8663093917,88387.6890525125,1.14287591516835,1.76151200345397,1.45219395931116,0.454361441669017,0.973713061257561
"Q9QZ88","Vps29","Vacuolar protein sorting-associated protein 29",0.688143914051891,12,12,24,159218.385841357,161762.615938873,166872.720045133,132559.357619294,162991.563942355,174393.350630192,147963.707309186,178052.680468623,1.25885281161656,1.20335373928258,1.23110327544957,0.880266740173202,0.999825464286451
"Q9QZB7","Actr10","Actin-related protein 10",0.0279582978982131,6,12,24,190631.299232605,155099.956314368,139451.987520156,174798.724947701,228941.241395562,157494.236652712,166426.484048283,148253.246407843,1.36700309993826,1.54425786242648,1.45563048118237,0.118897857014749,0.678420412035299
"Q9QZB9","Dctn5","Dynactin subunit 5",0.0281144502370696,12,18,24,97534.8208438634,117805.238848187,105736.302283796,87332.2125223855,90581.2883880297,127617.784498359,88980.7327193507,107703.803312895,1.34893226045304,1.43421817957908,1.39157522001606,0.169353052096033,0.746114877928726
"Q9QZD9","Eif3i","Eukaryotic translation initiation factor 3 subunit I",0.700405804624966,6,18,24,1544504.92422127,1460739.14276987,1420082.43099263,1332600.00232278,1740055.95209719,1698984.60474398,1699924.02373462,1684430.00435114,1.15901615002936,1.03302360300064,1.096019876515,0.905994872257464,0.999825464286451
"Q9QZE5","Copg1","Coatomer subunit gamma-1",0.341223288618683,6,18,24,2394742.50092744,2394773.4893312,2283370.59566797,2207079.60646171,2667324.34419238,2428476.50689455,2347583.33583868,2386173.60759464,1.08504173674568,1.13620006730857,1.11062090202712,0.309164032783364,0.869736180137814
"Q9QZE7","Tsnax","Translin-associated protein X",0.265547268522771,6,18,24,66114.1205202569,55445.4360010158,53494.7823211934,51285.1341784011,56834.7629028668,55889.5217579691,53071.3196982611,57340.7679470926,1.28914785111552,1.0804473729522,1.18479761203386,0.292949059383961,0.855714255161253
"Q9QZL6","Usp21","Ubiquitin carboxyl-terminal hydrolase 21",0.140381840837961,6,18,24,16454.8356391913,16499.4599100733,16824.2725919262,13228.8631506041,19069.6503890847,15504.72659589,13398.8888510825,14707.0440031081,1.27178521694497,1.42322625413405,1.34750573553951,0.27855591373295,0.850056722173136
"Q9QZQ1-2","Mllt4","Afadin",0.0749827261839369,6,12,24,656598.817486187,554742.527130727,564717.580912061,530633.518813726,600108.29489227,591723.186710329,586628.008154933,609298.326481128,1.23738662222859,1.03864513458452,1.13801587840655,0.461830195979758,0.975178502638352
"Q9QZS3","Numb;Numbl","Protein numb homolog;Numb-like protein",0.816009003761156,18,18,24,351790.833347949,325460.149397716,329915.890449006,310920.961868972,341872.284994055,326424.141283156,376943.28722384,369665.379175344,1.13144778413557,1.15476534836577,1.14310656625067,0.771743827230718,0.999825464286451
"Q9R001","Adamts5","A disintegrin and metalloproteinase with thrombospondin motifs 5",0.546765117594782,24,6,24,45860.8208697289,46199.077478691,47366.724702129,51575.8172985104,62482.1858189519,65033.9836429216,69673.8693869982,79691.2607151892,1.12461609540343,1.27542370150273,1.20001989845308,0.900731627938905,0.999825464286451
"Q9R020","Zranb2","Zinc finger Ran-binding domain-containing protein 2",0.718028074820449,12,12,24,36329.9899711899,38313.4131567116,42772.4670438543,40837.3313925896,55157.4821456998,56980.4012266837,48514.226047776,38699.6063853068,1.17733220069076,1.47237676423287,1.32485448246181,0.868768973014087,0.999825464286451
"Q9R0B9","Plod2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",0.862219164721563,12,12,24,368971.556496665,417817.492800107,398653.388224441,430894.209239019,516384.848168849,542626.065515334,453533.849334713,414635.286089731,1.16782500345095,1.30868279598834,1.23825389971964,0.862858862695034,0.999825464286451
"Q9R0E1","Plod3","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",0.620653176663942,18,18,24,515143.494717708,542797.218449251,551370.972191468,539251.581715229,618516.667425157,539838.044560964,637000.797447713,539956.596231659,1.07032502175653,1.17998500451329,1.12515501313491,0.664672222062638,0.999825464286451
"Q9R0E2","Plod1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",0.862219164721563,24,12,24,506092.097296081,437246.722754021,463877.323971469,500455.952285273,564489.244180582,553508.458746695,590334.423063497,578201.085286516,1.15745200812126,1.06653189076855,1.1119919494449,0.90387795623063,0.999825464286451
"Q9R0H0","Acox1","Peroxisomal acyl-coenzyme A oxidase 1",0.80046813160152,24,12,24,180497.122936097,155396.729398739,173085.650491245,157118.751942654,194320.203901542,190577.66155417,207824.415146334,219392.553747335,1.16152459343563,1.15119763753096,1.15636111548329,0.917881068786655,0.999825464286451
"Q9R0L6","Pcm1","Pericentriolar material 1 protein",0.421140086485005,12,12,24,99772.9706313187,111561.119243301,98302.5703549366,77132.1741240308,96643.4568812062,101781.883578622,110166.037374159,100071.310946055,1.44636295437371,1.1399223592506,1.29314265681216,0.386075877136017,0.932774861808425
"Q9R0M6","Rab9a","Ras-related protein Rab-9A",0.0207043604699368,24,12,24,288045.34181041,218308.174837331,235607.962997925,244926.235840812,179525.415920586,185619.138431288,227707.716450681,282462.159144978,1.31944368104879,1.57338256366957,1.44641312235918,0.596355173331279,0.999825464286451
"Q9R0P3","Esd","S-formylglutathione hydrolase",0.334134238530145,24,18,24,92205.1735259107,62261.848726194,65335.407399067,83654.8700131722,65921.596727605,75012.8655719717,68576.8099389363,74408.3110211449,1.48092572598345,1.13791032522972,1.30941802560659,0.587828726306421,0.999825464286451
"Q9R0P4","Smap","Small acidic protein",0.341223288618683,12,6,24,33217.2144407068,32062.0206077437,27215.6713748471,29942.4603572269,28800.6914014266,35971.000317842,31058.724388402,29915.9246882529,1.22051791349179,1.24896308274253,1.23474049811716,0.359166043853635,0.921090382621081
"Q9R0P5","Dstn","Destrin",0.170611644309342,24,18,24,1964350.51568214,2076474.3187611,1889884.25211971,2217379.86955197,1559041.42593124,2012437.5061952,1743469.59986603,2175671.8609055,1.17328871705499,1.39551895460759,1.28440383583129,0.165913610631372,0.746114877928726
"Q9R0Q4","Morf4l2","Mortality factor 4-like protein 2",0.202556542240958,6,18,24,75736.1663818877,59718.8790578924,63306.5854227932,57805.6942722442,64823.2327233261,56670.6408379293,65300.5777808522,51153.6277590529,1.31018522198172,1.27655809844876,1.29337166021524,0.0863863538310042,0.614844751748371
"Q9R0Q7","Ptges3","Prostaglandin E synthase 3",0.807732893034616,6,18,24,184424.620909591,178079.74217141,154254.173320519,140841.916656153,224341.819549385,202875.389135994,188902.811278813,195479.85910899,1.3094441291923,1.18760445136132,1.24852429027681,0.597607189180727,0.999825464286451
"Q9R112","Sqrdl","Sulfide:quinone oxidoreductase, mitochondrial",0.624320766628957,6,18,24,733597.877920883,694579.390573161,689760.252217791,711552.049132535,900105.733288691,851307.628966813,867728.733730895,833739.008076912,1.06355487368566,1.07960131956025,1.07157809662296,0.973283608299401,0.999825464286451
"Q9R190","Mta2","Metastasis-associated protein MTA2",0.853430522236473,12,18,24,542818.426751345,534588.180928857,497518.170206544,460776.590105388,507024.283301711,574129.977918676,555578.102869465,577946.254904747,1.1780512257083,1.13987884592272,1.15896503581551,0.8867781394079,0.999825464286451
"Q9R1A8","Rfwd2","E3 ubiquitin-protein ligase RFWD2",0.435893574955956,24,6,24,34551.165882029,36013.2945417041,35311.8716206012,36666.0879632392,37471.7019041567,38586.2920235331,38942.5461608292,40051.4777296695,1.06121130871333,1.06884597427977,1.06502864149655,0.779095144926106,0.999825464286451
"Q9R1B9","Slit2","Slit homolog 2 protein;Slit homolog 2 protein N-product;Slit homolog 2 protein C-product",0.513850436357357,24,12,24,1821727.7068762,1857237.67513069,1977871.24234996,2153298.25239461,2896819.9849301,2644104.62266925,2703893.15825958,2785375.61109621,1.182008839338,1.09557691480669,1.13879287707235,0.981083869665212,0.999825464286451
"Q9R1K5","Fzr1","Fizzy-related protein homolog",0.199362828390778,6,18,24,40507.0011154363,32952.7429137232,33513.9944360606,30879.0314434625,36116.0231169675,33307.6538947723,35908.1508827963,35168.0105335877,1.31179636218843,1.084316032317,1.19805619725272,0.232952022717394,0.815229929464434
"Q9R1P0","Psma4","Proteasome subunit alpha type-4",0.435893574955956,12,6,24,104428.367162819,102997.915843883,88781.5842524632,96239.2388446734,107062.488064397,109121.587718547,96595.0474932595,114903.418332216,1.1762390595088,1.18953736567326,1.18288821259103,0.315595344526729,0.871860520131395
"Q9R1P4","Psma1","Proteasome subunit alpha type-1",0.435893574955956,6,18,24,1162266.94134566,1031593.65980604,995996.197301826,1020545.13169968,1243343.00901825,1229570.11705231,1278982.88528831,1190857.56264366,1.1669391354046,1.07400156442642,1.12047034991551,0.902536358501037,0.999825464286451
"Q9R1Q6","Tmem176b","Transmembrane protein 176B",0.0749924445975666,24,6,24,355037.998269983,337323.575228124,452527.568422234,383457.443068758,360331.472785481,488182.325950259,648308.779385736,782541.908146946,1.34152369313707,2.17172788737447,1.75662579025577,0.502062840876462,0.995092609532627
