"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.1H","t1.2H","t2.1H","t2.2H","t3.1H","t3.2H","t4.1H","t4.2H","t5.1H","t5.2H","t6.1H","t6.2H","t7.1H","t7.2H","t8.1H","t8.2H","Av_expr","Amplitude","CV"
"Q9EPC1","Parva;Parvb","Alpha-parvin;Beta-parvin",0.139611468079009,6,18,24,2623.32485783425,3364.72567134624,2667.12341464137,2834.35171860363,2750.60428423884,1858.59939559185,2613.29641052123,1397.58733204153,3635.43518188423,4047.06858913704,2465.67317536151,2036.9436048645,2425.36555028676,3449.61820546992,2889.49675904658,2455.12564888504,2719.64623748466,0.974200695876519,0.247431000901189
"Q9EPJ9","Arfgap1","ADP-ribosylation factor GTPase-activating protein 1",0.827964021487027,12,18,24,8485.31601624883,9713.16871148026,9832.91707835035,10615.0422730937,8940.18435444262,8982.43624595621,9884.2639875473,9495.3546557488,8207.48607069309,7813.49382223297,7298.2936830038,9209.36387684245,7609.75567225134,9661.33795224506,7642.43354777215,8464.60996863936,8865.96611978427,0.374098947061012,0.110107053620529
"Q9EPU0","Upf1","Regulator of nonsense transcripts 1",0.025416634452921,6,12,24,192840.451410517,177433.554211544,172381.566620611,165745.782543393,141515.45655069,135944.177695942,147914.577854839,77355.9900338256,148852.486987385,157284.478110643,135368.15849685,144708.876742191,118904.913986988,151943.85719921,135680.488077752,154620.850078915,147405.979162581,0.783444891671037,0.177542748956818
"Q9EPU4","Cpsf1","Cleavage and polyadenylation specificity factor subunit 1",0.199362828390778,6,12,24,12964.5705456709,11918.1741026362,11077.8798961143,8155.04241925525,10180.3156927825,7736.34788223147,11827.6669095723,8855.42277649985,12141.3300717736,8596.23705952333,8352.9862397691,10193.7581081974,8828.08887805644,11758.6553892732,10936.2017002374,6850.86766137415,10023.3465833105,0.609946272283598,0.184677628533681
"Q9EQ20","Aldh6a1","Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",0.876279025921901,12,18,24,2863.1372541787,1636.92046412596,4201.65517553077,898.117571362845,1251.38806750206,2799.56079516824,3217.06168535513,2305.78198550484,2677.6585217439,2231.31231669311,3543.09740505196,3074.51480018925,2029.90085297046,3545.41970785353,3035.11109980401,1551.16417329984,2553.86261727091,1.29354554228063,0.35766276287334
"Q9EQ61","Pes1","Pescadillo homolog",0.0234051588972367,6,18,24,90569.0138910774,92055.851608751,92992.8611748501,79540.244343881,66903.3341563786,70162.9840469848,62090.335835963,64435.1943310966,67904.2760520546,68879.0124437505,72039.334624639,67684.8805366309,60811.832802496,70303.2113862804,62066.0959287284,69156.5735221341,72349.689792856,0.444798429191492,0.147462985901644
"Q9EQG3","Scel","Sciellin",0.121239483765108,12,12,24,29335.055304633,33683.7432891572,34568.1573178109,24043.3276017579,30172.5368463274,26193.2689524938,18827.1280195897,19926.9411444534,18619.5662584797,26470.9720281896,27260.8874217759,27239.0135108147,15319.7574019953,22248.8721427994,23817.0203998973,23967.8220005489,25105.8793525453,0.766688935508813,0.214558308540499
"Q9EQH2","Erap1","Endoplasmic reticulum aminopeptidase 1",0.827964021487027,12,18,24,3391.2354804993,3184.50410049009,4117.76042917307,3073.36529693048,2146.8833858124,2751.07486661864,2729.49988420933,4813.47148375249,1457.74304057322,2360.60797701894,4730.56575848463,1933.42578166989,3296.44815824425,2949.21534306941,2703.24351293926,2963.38703806487,3037.65197109689,1.1047112951414,0.302561181068914
"Q9EQH3","Vps35","Vacuolar protein sorting-associated protein 35",0.0306703093495305,6,18,24,11261.1652334439,7094.42766502141,10744.4391575921,11196.9315239637,8880.56871679968,10115.1678525891,8054.72503899047,1270.904169183,17433.4336898865,11571.0774373661,8357.83693148116,10774.5391830212,12925.0874344924,8081.61606996942,6132.13854671678,9532.90102897986,9589.18497996855,1.68549564477757,0.360248751849154
"Q9EQI8","Mrpl46","39S ribosomal protein L46, mitochondrial",0.0609999226870105,6,18,24,18343.933934001,17059.132618034,8927.55818137473,14226.8652796976,12586.8242799916,14135.3201007793,13827.9395975809,1031.71028474587,16354.6603158645,13047.1075419708,7779.74861332628,16625.7777851687,14228.6134269153,10518.1071211194,7934.46895693662,10916.9587748128,12346.54542577,1.40219171049423,0.356741995619191
"Q9EQK5","Mvp","Major vault protein",0.676678016636985,6,18,24,236536.461749768,183286.996041418,146117.857179143,151670.133747991,125899.671587737,163545.210504945,170894.766754143,175131.843425867,157298.733274576,144623.905302197,171169.592237927,179861.774659269,122363.1302663,189241.301927794,104256.036025981,128848.675353539,159421.630627412,0.829752055622505,0.200282645895051
"Q9EQM6","Dgcr8","Microprocessor complex subunit DGCR8",0.531094537045542,12,12,24,3536.34203748746,2338.7895020369,3610.61857412921,3434.92120224633,3738.49483551242,2595.50191311725,2948.64136757272,1537.067322467,3312.59074678066,2150.38550757525,2580.66310241799,2561.17984133378,2466.33662666785,2536.39969670655,2765.36154196044,1769.04715320776,2742.64631070122,0.802665478394322,0.236987439670186
"Q9EQU5","Set","Protein SET",0.853430522236473,24,18,24,5265.0709650653,4295.79674384909,1838.64078299383,5308.54854934936,3692.02705753091,3041.65605220211,2903.96686869284,6719.60148527157,2169.25677602326,3524.6849960909,3958.73510665395,3932.79099866237,4093.28977955379,2144.69285595364,4399.18671436473,2739.55368091777,3751.71871332346,1.30099324476113,0.347387526675554
"Q9ER69","Wtap","Pre-mRNA-splicing regulator WTAP",0.791501589073402,12,6,24,3319.63463886576,2262.60995460139,3937.26723423558,2495.58569727049,1601.87758669593,2769.46608089607,2958.22336315419,3608.18046864324,3937.78188659571,3659.18160815953,3492.49803268303,4967.08294787565,3929.99451506366,3381.61155572204,3292.86058385939,3485.73098671075,3318.72419631453,1.01400573296112,0.23714674979176
"Q9ER72","Cars","Cysteine--tRNA ligase, cytoplasmic",0.832430111218511,6,6,24,29437.0220744085,42721.6892195218,20851.4291779416,29626.2887705384,29173.0293505585,29749.8790044641,32735.0835023511,34653.1574447659,29568.7533048212,34544.9295137016,26306.2522705221,33849.9736715445,44496.5960526471,26107.8674561617,25719.1833567583,29339.7233991253,31180.0535981145,0.758342727035446,0.193667327674657
"Q9ER73","Elp4","Elongator complex protein 4",0.156394007283563,6,12,24,23110.6002925155,21953.8620301824,28306.6156938542,17584.6371205927,15701.7863737521,15837.3433857273,19149.0581828272,16302.8325170281,18199.2487940193,18395.7663142593,15387.1550034711,14776.1057217513,17973.3872612146,17573.7970324624,15360.0944488719,16173.1253360871,18236.5884692885,0.741943044604481,0.194808910828569
"Q9ER81","Tor1aip2","Torsin-1A-interacting protein 2, isoform IFRG15",0.560324643699973,24,6,24,1993.39432341261,2379.80925834833,3439.68460066577,2921.12139983288,2742.22927774218,3615.62913051514,3019.4485816748,2864.35355370234,2207.39208838062,2107.52966521463,947.844182856917,2751.55337234579,1925.61877357663,1838.75844704567,2712.92424473477,2983.22162886213,2528.15703305695,1.05522913045969,0.265982745183041
"Q9ER88","Dap3","28S ribosomal protein S29, mitochondrial",0.405384774669838,6,12,24,49311.3539662043,46179.8426377229,58428.9803508565,37632.4497345952,45701.9601831481,33571.406138458,41605.5225807777,65266.5356184366,54706.6600051219,41629.8740158042,45779.9723740002,47476.0389191748,44229.6731988012,41721.3155006668,34098.0584076825,46125.3408990318,45841.5615331552,0.691405973530263,0.18167542147627
"Q9ERA6","Tfip11","Tuftelin-interacting protein 11",0.000453314971589486,6,18,24,44324.3945644167,43066.5426425282,36591.5677895595,34487.0721403259,29701.5552981815,29671.7999402135,30203.5700463253,28603.325986189,36821.1985095213,31560.1033085127,31817.0185018307,33781.2867597502,30278.1272213214,31459.6660404647,32190.5508801427,25565.8949810843,33132.729663148,0.566162214041683,0.151490677606722
"Q9ERG0","Lima1","LIM domain and actin-binding protein 1",0.139611468079009,24,6,24,333469.322588788,314569.565179653,302938.017473854,406164.861584065,381085.309056696,315551.187997228,409020.423311459,347149.06210317,272744.686636915,217175.933885743,282943.225354501,304006.853549505,336898.092589293,327575.805920996,316741.040070436,303857.005448189,323243.149546906,0.593499010557925,0.149906298891695
"Q9ERG2","Strn3","Striatin-3",0.434973443761697,6,18,24,12595.6973521535,9552.29608228045,10102.4619680723,10299.3463392349,10700.196472409,7336.84055026847,7251.3307081591,7340.16617145599,11635.4154116415,9012.41721798164,8837.1994065553,10206.4319512768,9256.45260795138,9455.5987337662,13643.7813742934,8732.17859849441,9747.36318412465,0.655813325653605,0.185438747201538
"Q9ERK4","Cse1l","Exportin-2",0.00155314212685054,18,12,24,2751.42201300712,2546.09959121192,2931.41073255262,2615.5127916713,3065.25237778031,3737.51272331741,2693.41184890246,3247.44387259087,1731.63334100935,2509.87529203711,2921.35286148854,2962.93180412588,2695.18997663465,3557.07253266988,3261.29736456779,2867.48679156011,2880.93161969546,0.696260670886767,0.161385177917642
"Q9ERU9","Ranbp2","E3 SUMO-protein ligase RanBP2",0.00337964539945785,6,18,24,538543.657395849,498945.851353632,364032.888602899,414524.452552182,409622.108075008,374452.144788569,342797.634108357,270299.949522222,355609.300646769,363573.883827407,366325.569657184,350254.770485797,349934.334248578,346973.652097048,323085.852193785,336385.337663882,375335.086701198,0.714677943464354,0.173733660076674
"Q9ERV1","Mkrn2","Probable E3 ubiquitin-protein ligase makorin-2",0.00155314212685054,6,12,24,40637.6795543592,31454.7452103474,29285.1781026442,33443.2207329867,25632.0225714675,28277.3279158413,26540.8833456809,22233.3566362734,40243.1173936308,34699.7098375672,26819.5695875806,30372.0229713708,26932.2650652054,29240.94909244,30011.2769756353,29876.8441179151,30356.2605694341,0.606277669675073,0.16299095909491
"Q9ES28-8","Arhgef7","Rho guanine nucleotide exchange factor 7",0.0514913495739208,12,12,24,12473.5613312137,12597.8194989876,10662.5568789132,17162.4638599294,9571.82194119129,11680.0929947418,8750.85079590973,411.706704154903,14247.8915652529,12820.3460459851,12691.6921972011,14441.0908487413,10176.0111113928,13006.2717642828,12669.6577373704,11328.526533856,11543.2726130703,1.45112722511707,0.311492668370991
"Q9ES70","Nek6","Serine/threonine-protein kinase Nek6",0.915579990949607,6,6,24,27659.8869440361,23216.5186799843,33439.6660669544,17961.0438109628,23612.1150906045,21618.0364188392,26150.1370323583,19825.1276295114,24449.087620846,19852.0328022414,16811.9268043859,17908.2288995745,22870.0635624583,23477.5765562218,18427.6763365733,21077.22791071,22397.2720103914,0.742400201901996,0.190716839957702
"Q9ES97","Rtn3","Reticulon-3",0.874741408363499,6,6,24,3805.82564332261,4611.90316782316,3446.35089985161,3532.24521499216,4574.10435467992,3250.31273782246,2735.84640076329,3230.0676993741,5827.03427677772,3071.68209929362,3240.16695205372,3602.29616758985,3664.38064129382,4041.61991212355,4441.94327979489,4709.12854708584,3861.55674966515,0.800503029324244,0.205667060361401
"Q9ESC8","Aff4","AF4/FMR2 family member 4",0.769244719120214,18,6,24,136251.807521415,142854.673598674,147296.660121968,111815.950528573,127209.594646882,132005.030387001,124578.884475312,107912.551741113,166371.517872943,168334.836259521,174647.252860668,191514.088260886,185034.587430204,195048.229284637,208784.34263371,169833.38618269,155593.337112887,0.648304051859314,0.199868425075307
"Q9ESN6","Trim2","Tripartite motif-containing protein 2",0.792614836000503,18,18,24,2310.27566948405,1650.74113673762,2019.00819870139,1101.47992544298,1906.79986624127,2386.51084178276,1840.36535914889,625.306933458166,1713.49834192637,2696.0693644291,1736.16718650861,1979.06934241066,2068.73392856063,2045.64384501465,2582.83941123264,1842.23679324966,1906.54663402059,1.08613258863962,0.269755764092825
"Q9ESU6","Brd4;Brd3","Bromodomain-containing protein 4;Bromodomain-containing protein 3",0.876279025921901,6,6,24,5292.63560832328,5082.02716738166,4829.04197437967,4437.48929515779,4423.26418390661,4733.81495858318,4407.46908447734,6637.51716700275,5342.15621558187,6219.09005596231,3733.89127905965,5898.47747180729,5400.85179387788,6298.16078332266,5114.14909384544,3846.42302035895,5106.02869706427,0.568666190539146,0.166929202559816
"Q9ESV0","Ddx24","ATP-dependent RNA helicase DDX24",0.0306703093495305,6,18,24,17102.964730415,13128.0910657521,12436.4213584974,13210.4738145344,14758.2923622942,8416.15403906829,11297.1727905615,8804.84182227665,16073.3087586628,15662.8742114912,11600.2865619876,13818.9203702942,11034.8111229698,13479.8349236227,12356.8490912281,12846.8644593863,12876.7600926901,0.674611519420792,0.185156311026214
"Q9ESX5","Dkc1","H/ACA ribonucleoprotein complex subunit 4",0.342696261849576,12,6,24,27813.3973556761,19458.4013834196,35864.6896198427,16958.8493227068,25499.6434365201,15932.6433142559,15067.3769481201,22881.3430958156,23696.7442303177,24803.3388613804,15763.7969481722,32016.9637235043,21617.8059563483,13055.9395421886,22389.7175057972,21847.8017631836,22166.7783129531,1.02896098637509,0.281880968366498
"Q9ESZ8","Gtf2i","General transcription factor II-I",0.727996998746281,6,12,24,144124.202405057,118690.443756363,142529.476372864,117199.995238673,118498.056975182,129052.989706188,126331.966565619,112859.828808725,117030.392687935,135939.876177255,119301.088693911,134619.699996467,125933.264342117,128542.520682074,130168.289477486,148986.735389999,128113.051704745,0.281992397343978,0.0843144568325775
"Q9ET54-3","Palld","Palladin",0.683150401020304,12,6,24,181182.624237507,258815.866210375,284203.201177033,269141.057742683,210959.209344391,248185.256852555,296771.824968493,248635.843560602,225914.419433514,251531.548756007,197366.085719514,226384.971012378,175611.676189246,208945.655602498,180575.900273076,210374.595561615,229662.483540093,0.527557426496678,0.162796889741177
"Q9JHC9","Elf2","ETS-related transcription factor Elf-2",0.121239483765108,12,12,24,13903.3371359773,14489.5931660727,13967.7834827928,13913.0373691161,11573.7186553947,12710.8369585634,10524.1421859883,9843.78312910596,9996.84052306942,14420.1588020682,13509.6519760974,14512.8797501006,14841.6524292096,15765.6988867777,13063.945876125,13306.0352363429,13146.4434726751,0.450457629090365,0.135210213300532
"Q9JHD1","Kat2a;Kat2b","Histone acetyltransferase KAT2A;Histone acetyltransferase KAT2B",0.0306703093495305,6,18,24,10079.8073721882,10948.8474083443,9003.52883624737,9861.29488071479,8402.29280815666,10006.4924954952,9354.51651754278,6144.83025558551,7587.99450201841,10590.1779386754,9755.59703737195,9719.86273095286,10036.059324926,8592.33454778112,7346.26365940334,7588.31774721634,9063.63862891376,0.5300318502807,0.147661819284752
"Q9JHD2","Kat2a","Histone acetyltransferase KAT2A",0.341223288618683,6,18,24,3967.62785821906,4189.10115128701,3562.57090829916,3875.02748637143,3083.89352127289,3817.01292685305,2856.67909829075,2886.7072765385,2746.36426112686,3596.45813014145,3601.02037079009,3083.6435123374,3164.35025223387,2478.32660253982,2184.61847518619,3966.71981354434,3316.25760281449,0.604441185268486,0.178003537631596
"Q9JHI7","Exosc9","Exosome complex component RRP45",0.00964398928545424,6,18,24,103721.494626763,81257.8153799452,66249.1781920015,63406.3141004171,55660.4732845189,69410.9505758948,78821.2467702283,49846.9919065944,70009.3867456072,69088.4027609153,60521.4147101542,67205.9333478093,45585.2311492479,56707.2302743242,51265.5253145844,54365.6216457541,65195.2006740475,0.891726122114041,0.22081290474338
"Q9JHJ0","Tmod3","Tropomodulin-3",0.801846290999874,24,6,24,314746.318784292,367645.260058313,338108.90886145,309449.357420806,345747.554493924,269789.750649972,338763.365085553,296718.97288389,210105.881661463,262643.590192554,230924.122099565,290313.873955546,276729.514412514,291401.808122658,274784.244263925,321283.875268571,296197.274888437,0.531873152635139,0.142354796343395
"Q9JHJ3","Glmp","Glycosylated lysosomal membrane protein",0.751358466742086,12,6,24,5761.01044091826,5154.00523034322,8540.40971167607,5647.03436719091,5086.6907738093,4216.18587310192,5816.14687645552,1764.67709142629,4248.14944233018,5554.82449937277,4840.41965902246,5538.46942573152,5134.692511743,5698.23133519561,4345.03512088361,5818.77472923864,5197.79731802745,1.30357768987059,0.260396155868911
"Q9JHL1","Slc9a3r2","Na(+)/H(+) exchange regulatory cofactor NHE-RF2",0.807732893034616,12,6,24,9624.76665564078,8781.21311593026,17560.0382893534,9723.06115819672,7534.89428583513,8626.31546040224,7241.62427107656,712.540753060494,12887.2484911983,9166.67744667288,6800.0991106946,12617.120984576,8307.11480777932,11303.2400718604,14012.8592739971,13449.8360196231,9896.79063724358,1.7023192824644,0.386263986524724
"Q9JHP7","Kdelc1","KDEL motif-containing protein 1",0.00803665773787854,6,18,24,46904.7140967127,41924.1811271381,41315.4583277247,36643.1446069523,33151.1574364755,42016.4009453704,28267.1358483595,21379.8426279016,43311.5592384715,35435.1244139981,31410.1310676309,35713.6490021406,18798.2628724867,33408.3622036056,34458.0606213279,30994.8208282028,34695.7503290312,0.81008339516175,0.220545064154903
