"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.1T","t1.2T","t2.1T","t2.2T","t3.1T","t3.2T","t4.1T","t4.2T","t5.1T","t5.2T","t6.1T","t6.2T","t7.1T","t7.2T","t8.1T","t8.2T","Av_expr","Amplitude","CV"
"Q99JP0","Map4k3","Mitogen-activated protein kinase kinase kinase kinase 3",0.736166136975533,6,18,24,130646.324417253,123881.875368138,117714.265699019,132405.489892984,122503.831587921,141999.401400359,102765.035988826,130132.152240257,133762.716950416,167396.792603191,130892.586943856,150575.891176983,130976.546411881,143389.919664348,136056.634928486,139686.097419255,133424.097668323,0.484408422045559,0.107685308440575
"Q99JP6-2","Homer3","Homer protein homolog 3",0.58627791105411,6,18,24,721552.943480476,714103.429002938,615857.157692676,702751.571124564,681969.484663138,643542.109735285,547133.316558852,686102.453006664,713407.651125703,825760.725231147,759535.670126249,812353.015530142,838695.168425248,784660.438246215,717774.430385392,672074.580363734,714829.634043651,0.407876000071636,0.108942808329451
"Q99JR8","Smarcd2","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2",0.736166136975533,24,6,24,68031.5564858163,65677.9369928832,41172.1957848441,66833.0160002435,49591.2051356006,55197.4678144364,62649.9492662214,64878.2867481243,65725.2781908097,72975.2820363743,81888.0459205621,68965.204572478,75721.0067872964,73688.4525103878,84145.3241303759,75214.0575516177,67022.1416205045,0.641178083936142,0.167071963101947
"Q99JW4","Lims1","LIM and senescent cell antigen-like-containing domain protein 1",0.310144090958618,6,6,24,31112.7394868426,33313.0507366361,35910.1588114593,27222.254894087,28020.7004996837,34386.6468691624,39497.0853400493,36906.0054525911,50137.1583790413,33210.8853916752,30698.7438389966,24813.434927604,26063.6367948905,32660.9481095857,26696.5742406622,30799.7178758255,32590.6088530495,0.777025172055592,0.191760273238863
"Q99JX7","Nxf1","Nuclear RNA export factor 1",0.000453314971589486,6,18,24,848366.886073707,741430.436848394,773647.918570923,788600.970686265,698098.126206721,760447.284429084,710973.61905951,625797.719850637,855384.900889313,900435.574278031,803215.483212132,769536.25356573,651982.90486421,683127.560837156,718371.711368984,682843.473918245,750766.30154119,0.365810044835005,0.102068594221593
"Q99JY0","Hadhb","Trifunctional enzyme subunit beta, mitochondrial;3-ketoacyl-CoA thiolase",0.494883896312395,6,18,24,744385.432209714,726730.769458624,581116.267758413,614195.21903177,641309.008229484,666538.316874932,678518.653376041,660639.119171918,734874.723125909,670053.591765058,745509.752373425,698643.206792799,601215.967002153,765176.724123361,595442.04791425,638842.715212462,672699.46965127,0.273614689276276,0.0872686986985036
"Q99JY9","Actr3b;Actr3","Actin-related protein 3B;Actin-related protein 3",0.14279010910399,18,6,24,2236399.96042196,2353240.72901581,2687874.72355229,2547697.66243303,2865744.23377036,2721056.3922893,2400656.99558813,2631939.010396,2640130.05827014,2536474.83159238,2601549.3249257,2800709.27155677,2261490.29854126,2610281.47149094,1902221.04125179,2572407.58426925,2523117.09933532,0.381878111314135,0.0961765942834338
"Q99K28","Arfgap2","ADP-ribosylation factor GTPase-activating protein 2",0.494883896312395,6,18,24,4482.05581430604,3690.4844530723,3635.56059542266,3441.55268488064,4308.71570795219,4838.72847639309,3288.36666546145,2531.85323912722,2899.27857339457,4315.95779423945,3701.06826514138,3831.6661388464,3105.00982211855,3213.40971554504,3214.97102928804,3466.68977954538,3622.8355471709,0.636759578851799,0.170258726446
"Q99K41","Emilin1","EMILIN-1",0.796133553482692,6,6,24,3431.4619314327,3072.19178657863,3762.91206571827,2974.21062137292,3799.73144215472,3514.05946984658,3650.74031654276,4220.48242245948,4409.18823418706,4900.44075109454,3291.48917259936,5200.52981970322,4184.08936416407,3212.93214075748,2790.26925814263,4377.37518141085,3799.50649863533,0.634361478898979,0.183316124750033
"Q99K43","Prc1","Protein regulator of cytokinesis 1",0.0281144502370696,6,18,24,219168.047263751,240033.019304214,145295.135236226,189043.955659848,137047.525665468,110533.705700239,82690.133038126,102116.692964298,91042.8768248812,97441.9112819263,74986.938288334,86775.0560887083,53874.5656443273,71739.3742874169,46829.8341740741,43972.1968950351,112036.935519805,1.74996595095661,0.530755274816181
"Q99K48","Nono","Non-POU domain-containing octamer-binding protein",0.199362828390778,12,12,24,2569764.88472569,2385127.34260392,2401447.9971487,2035577.866754,2258118.87129364,2302344.26052744,2224094.60288904,1996230.55484883,2102596.35365117,2549587.47112631,2635688.01763716,2403380.65725596,2434948.89885238,2497187.75016961,2363111.09206097,2225657.54234212,2336554.01024293,0.273675446826862,0.0804397690438844
"Q99K51","Pls3;Pls1","Plastin-3;Plastin-1",0.000934496862655972,24,6,24,832874.996305744,1136278.42926404,1084725.99046761,1065178.72249693,1122573.53343815,1126335.81107865,1369890.24718887,1366721.3658499,713935.638670433,778057.595846248,1109797.65106513,902271.007446014,1066409.05123582,970102.537224048,1434904.99126543,1255070.82338152,1083445.52451403,0.665441257804244,0.193754637488117
"Q99K74","Med24","Mediator of RNA polymerase II transcription subunit 24",0.257363386185281,24,6,24,158426.218405717,154494.775768364,178400.605889279,175492.193992556,167582.619244651,201671.702437781,191570.846596454,168668.160391754,173045.404792613,188015.65373039,209544.080153248,197121.599111505,177331.894172552,209409.858296002,208906.057667847,218746.082126461,186151.734548573,0.345155560940162,0.106603032761214
"Q99K85","Psat1","Phosphoserine aminotransferase",0.264522510032964,12,18,24,546358.681965068,619376.538922566,562863.689029112,630925.982712322,563048.264725292,599607.672333635,546064.737389266,627874.172550042,430635.449910126,508009.930752654,634894.293236808,586529.238744192,549423.66141384,503294.004649415,564998.364918415,553786.634534289,564230.70736169,0.362012986286735,0.0959734728270727
"Q99KC8","Vwa5a","von Willebrand factor A domain-containing protein 5A",0.264522510032964,6,18,24,316923.925601673,265883.205357078,212233.583608198,250937.170905675,259657.62077668,312018.653716676,244818.742691729,254213.414161382,329490.135053229,316590.254106606,270920.643278757,305826.037486913,291923.282482187,309710.11517838,264336.41531458,267429.787719478,279557.061714951,0.419436914688247,0.117931398643765
"Q99KD5","Unc45a","Protein unc-45 homolog A",0.434973443761697,12,6,24,155933.747167382,150836.499010746,130002.267566209,163667.980252085,140943.974924584,133674.53466125,136092.461036214,127604.824046238,132448.292216882,155528.428764207,164481.154148212,156627.606933296,130966.619979637,142257.303298182,167326.104514668,150858.327377628,146203.132868589,0.271685563018219,0.092626016664424
"Q99KG3-2","Rbm5;Rbm10","RNA-binding protein 5;RNA-binding protein 10",0.839176057222052,18,6,24,265040.207752243,221589.939813538,174734.267116294,256457.833498159,232991.419983624,223149.213260255,184950.807623163,215875.150481127,301755.400112812,316213.913238497,306335.828803312,280832.244023178,337261.007315384,338439.868218221,305124.968643477,275319.690419767,264754.485018941,0.618329850352546,0.194965403860706
"Q99KH8","Stk24;Stk25;Stk26","Serine/threonine-protein kinase 24;Serine/threonine-protein kinase 24 35 kDa subunit;Serine/threonine-protein kinase 24 12 kDa subunit;Serine/threonine-protein kinase 25;Serine/threonine-protein kinase 26",0.0973212938190173,6,12,24,184603.553337776,162809.734673067,190464.972285668,150167.589224918,141514.195797024,152471.526002788,166969.632927767,139451.935145795,159361.252627425,152252.557299491,151566.04479745,151689.948572151,150539.253648794,135584.437336544,172252.487748063,146026.224367599,156732.83411202,0.350153401232442,0.0984035718941122
"Q99KJ8","Dctn2","Dynactin subunit 2",0.0508332689058421,6,18,24,1304102.32127234,1134133.23974395,1196456.05774465,1164223.74508811,1071290.75709789,1135011.11404617,1058637.66250825,1070265.75059133,1398902.84431997,1300572.35689534,1248117.31280137,1331321.80783339,1237891.54977509,1178412.3497544,1197310.58912637,1178666.49203616,1200332.24691467,0.283475831534424,0.0820996788239126
"Q99KK1","Reep3","Receptor expression-enhancing protein 3",0.770980752647826,6,12,24,143241.46151243,145031.927079226,105297.21434193,129071.255145383,113016.300034697,122767.374244732,97801.4378361195,122427.267433053,99538.5539381444,101746.843058471,130293.574073217,111738.981824347,110911.73623412,106863.949247581,141867.19166587,119322.617258384,118808.605307982,0.397534245273508,0.131430277503876
"Q99KK2","Cmas","N-acylneuraminate cytidylyltransferase",0.839176057222052,18,18,24,1404582.16903141,1310002.95720813,1123948.10507175,1057203.10371346,1222087.25176205,1268977.06585729,1023909.64836645,977746.406799528,1403940.12529383,1480269.92046541,1369083.0067123,1414904.2962619,1689194.06468649,1628801.28804313,1471385.51810437,1429599.94976251,1329727.17982125,0.535032801226639,0.155457940142226
"Q99KP6","Prpf19","Pre-mRNA-processing factor 19",0.0770804332388426,6,18,24,3715482.11045441,3252772.93816652,2707285.18813848,2436873.16525887,2419270.2149849,2711258.80726871,2768798.51024349,2392378.2081512,3943656.50711008,3693880.66267718,3444090.13625148,2941556.49921526,3291562.35738581,3509420.89403876,2821852.74646643,2741556.59773107,3049480.97147142,0.508702403284834,0.165015801970724
"Q99KV1","Dnajb11","DnaJ homolog subfamily B member 11",0.832427688838609,12,6,24,94537.0899548779,80123.7462681222,96344.122976881,109454.395501447,101102.718212437,91708.7931515709,98407.8412707759,107260.76424368,125073.979818344,82350.7256860029,104041.345192743,96884.70596556,75645.4131879031,99861.7477124447,74629.2656163483,101358.428373304,96174.0676957776,0.524514720138123,0.137513269719747
"Q99KW3-1","Triobp","TRIO and F-actin-binding protein",0.791501589073402,18,12,24,142891.300901937,143686.678089897,147509.101241306,157360.412854051,157241.017136432,170463.985316116,154760.926141954,145186.52481184,150179.554405994,160191.9141539,152145.179343229,145982.642285815,130297.840242437,165213.177156478,142468.50628771,161757.038328907,151708.487418625,0.264758720867372,0.0672283383316444
"Q99KY4","Gak","Cyclin-G-associated kinase",0.0281144502370696,6,18,24,261358.086849395,257623.41857744,259289.983327234,250406.745696094,253462.097153479,262499.222521111,232765.338899237,249803.486200408,252105.710509121,261891.116494407,242317.350703569,258378.182358643,207646.56375433,230731.375716327,203346.695752365,222116.276621778,244108.853195934,0.242320284554642,0.0789952579428437
"Q99L45","Eif2s2","Eukaryotic translation initiation factor 2 subunit 2",0.853430522236473,6,6,24,4244166.7801629,3942926.33563955,2889327.39202622,4235522.91487276,4017958.98643839,3272023.23189126,2922000.18437718,3463384.99822968,7663411.53823343,5295741.48074333,4669196.51895249,4737003.15277837,5378835.73073338,5389073.3919866,5273651.654455,4793934.81109293,4511759.94391334,1.05814232263127,0.264215071413243
"Q99L47","St13","Hsc70-interacting protein",0.0846130109569749,6,18,24,336579.981375312,350554.726872105,385941.366429102,282762.216474726,274571.165947579,310503.886431643,278289.026582331,267736.511468237,473770.736957511,361330.50530267,375245.801492457,413587.382406317,344247.579389751,356820.193551907,380832.627445462,316842.712043156,344351.026260642,0.598326154931582,0.16238200230905
"Q99L48","Nmd3","60S ribosomal export protein NMD3",0.0176887737171982,6,18,24,151803.084528917,133452.193607504,177187.590995915,136470.495346654,136111.14590684,151559.990546055,107351.825276328,125077.314850415,132692.752004521,158228.242813891,116888.639971139,112407.416261448,110964.749927201,125532.538723036,106722.202450886,102291.844216223,130296.376714186,0.5748106637223,0.163062335741564
"Q99LE6","Abcf2","ATP-binding cassette sub-family F member 2",0.00526515992935006,6,18,24,1308144.12715429,1218539.40434483,1119870.21665846,1259501.43173485,1084803.33478418,1077085.39319011,983396.846606463,997596.693679842,1007736.30278549,1192394.84906401,986093.979461756,1033077.7418693,865142.565453941,987832.692241956,802578.750164556,964605.736947824,1055525.00413387,0.478970535998422,0.130689021939139
"Q99LF4","Rtcb","tRNA-splicing ligase RtcB homolog",0.00212227394764467,6,18,24,972181.212813213,798251.091743293,812374.588788402,777652.486258178,720399.147538347,775346.843079519,759239.001893917,616961.845269007,984410.237936423,722013.804170467,847526.076443787,845286.838740759,741215.531241753,775772.484904937,725163.954815007,684194.903762216,784874.378087452,0.468162043412347,0.121407787859411
"Q99LH1","Gnl2","Nucleolar GTP-binding protein 2",0.000256068998048088,6,18,24,220733.405256897,200138.818570277,221502.25506112,182144.411685247,132036.930380795,158836.558071351,151639.435529412,109550.437068599,180954.129706984,183684.093080922,180620.737036666,156154.154697418,134946.028492573,160212.969130774,130503.323470375,139292.380791929,165184.379251959,0.677738527695521,0.197145249152867
"Q99LI8","Hgs","Hepatocyte growth factor-regulated tyrosine kinase substrate",0.795129769509708,24,6,24,122813.483676172,113158.139075293,115877.385825244,100251.205221315,98734.1222890462,114754.322184053,95558.1308965444,119313.58389387,76260.5727437944,77917.3304014112,97603.4310632159,109610.396584908,99645.1265560126,109138.255900878,148383.433414765,109513.420379598,106783.271256633,0.675413478368138,0.161949620547046
"Q99LJ0","Cttnbp2nl","CTTNBP2 N-terminal-like protein",0.494883896312395,18,6,24,210831.423449142,240961.768503718,242264.632544277,165082.82108229,271297.078730382,175178.823885422,147440.530400708,147425.064627032,168095.897214319,140723.191495102,219201.997575163,216793.619277686,218790.565631979,169755.29544596,234124.464836101,178851.678753435,196676.178340795,0.663902910544791,0.203006059431259
"Q99LJ7","Rcbtb2","RCC1 and BTB domain-containing protein 2",0.00263257996467503,12,12,24,38793.3135867723,37672.9422317891,37160.215688035,39886.0330162952,37061.6550935862,34720.1046629408,32259.716968309,30857.459106825,36974.6724160465,36016.5908188424,40318.7592874363,36797.5727843924,28624.0127318569,30601.9417220152,29544.685871283,31716.9982791311,34937.9171415973,0.334729357453755,0.108613236755363
"Q99LL5","Pwp1","Periodic tryptophan protein 1 homolog",0.0435943573051302,6,18,24,68232.6887404833,61342.0050157699,61023.5543056791,65342.7070296365,55030.0964514364,73054.8352992544,50723.9735708132,54001.8883252508,103870.02074769,64415.4516390505,67879.2482561335,63104.5713733625,61919.993518565,64392.9368454102,55110.0867698315,61936.4849530689,64461.2839275897,0.824464607881166,0.186344037350999
"Q99LM9","Tada1","Transcriptional adapter 1",0.692265842639357,18,12,24,79749.1070525519,77218.9725812923,86136.5095725942,77629.3499323963,78672.2895223623,89417.4986418881,83454.7016206272,73473.0669263725,76890.9453119188,87476.7837236998,91273.1832673758,81653.405432227,81952.5155211157,83508.8228668888,82929.7872443025,88057.5501305685,82468.4055842614,0.215841645232442,0.0613199257875646
"Q99LN9-2","Dohh","Deoxyhypusine hydroxylase",0.264522510032964,24,18,24,44361.2594734893,43955.0460433871,45996.5839277166,43225.7784325645,40909.4752827218,40203.1108140439,48595.5261367147,46742.8109621397,24539.2444734299,31137.9940650676,43610.5718394832,36844.1912561393,36527.8525945327,29601.6135720018,58528.7968670325,35656.4455303292,40652.2688294246,0.836104684248288,0.202585604496416
"Q99LU0","Chmp1b1;Chmp1b2","Charged multivesicular body protein 1b-1;Charged multivesicular body protein 1b-2",0.862219164721563,12,12,24,362028.870186151,356638.808086523,258440.847746033,383584.476411902,316964.188080044,317227.547178616,281716.518845976,364552.566592398,347034.865823202,398449.489852915,361660.726015818,401377.685594023,364663.850717938,382433.198013204,324368.145792865,369974.522968366,349444.769244123,0.409039855302953,0.114917937395335
