"Leading.razor.protein","Gene.names.syn","Protein.names.syn","pVal.syn","phase.syn","peak.shape.syn","period.syn","S1H","S2H","S3H","S4H","S5H","S6H","S7H","S8H","Av_expr.syn","Amplitude.syn","CV.syn","Gene.names.tot","Protein.names.tot","pVal.tot","phase.tot","peak.shape.tot","period.tot","S1T","S2T","S3T","S4T","S5T","S6T","S7T","S8T","Av_expr.tot","Amplitude.tot","CV.tot"
"Q9Z0S1","Bpnt1","3(2),5-bisphosphate nucleotidase 1",0.258110014104372,6,18,24,24541.9817165841,19314.1570023435,16558.0741532879,19178.9414357627,18585.1071351227,18540.1630351213,16844.5433952333,16502.7196786589,18758.2109440143,0.42857296263056,0.139023574914696,"Bpnt1","3(2),5-bisphosphate nucleotidase 1",0.314174894217207,6,18,24,80848.3504705401,70360.8818344771,59519.9541072591,66316.0104320628,65881.2245232405,72104.9428395071,66848.4773084078,64167.1690257383,68255.8763176541,0.312477071776522,0.0930283200243124
"Q9Z0U1","Tjp2","Tight junction protein ZO-2",0.258110014104372,6,18,24,150677.699521882,147822.033605846,133834.290652214,138448.724332329,136615.958611668,136102.27268751,133548.445074458,117006.231258012,136756.95696799,0.246213933173077,0.0745941519024211,"Tjp2","Tight junction protein ZO-2",0.930570953436807,6,18,24,244588.582103704,232288.7780739,212477.40739035,225544.19323808,207725.738983835,205585.105308457,206752.268008571,182084.793491112,214630.858324751,0.291215294484913,0.0895139704142682
"Q9Z0Y1","Dctn3","Dynactin subunit 3",0.080394922425952,6,12,24,24147.8455410542,24243.6504372391,19923.7342739437,22282.4805837346,23582.2588205314,22074.7518145055,21855.1341970304,22170.4654178925,22535.0401357414,0.191697735494327,0.063440358761228,"Dctn3","Dynactin subunit 3",0.51410437235543,24,18,24,58831.548796089,60289.3157910927,46502.568427923,60860.7395283088,58845.7062488183,49778.6822871979,51782.1934148051,55718.166297529,55326.1150989705,0.259518874128449,0.096922464134126
"Q9Z103","Adnp","Activity-dependent neuroprotector homeobox protein",0.416574279379157,24,12,24,60089.8892446468,61594.6063171367,65534.0397175632,68307.692530174,61297.4121355274,55990.0570977082,58815.4694977745,62948.2857400877,61822.1815350773,0.199242976009782,0.0621950108976128,"Adnp","Activity-dependent neuroprotector homeobox protein",0.920310296191819,24,6,24,101597.471976634,103840.532439368,108826.998642707,109872.931337109,98410.4467921741,93820.6568181624,99570.2327843455,100822.488945423,102095.21996699,0.1572284630381,0.0522432422609257
"Q9Z110","Aldh18a1","Delta-1-pyrroline-5-carboxylate synthase;Glutamate 5-kinase;Gamma-glutamyl phosphate reductase",0.881513303769401,12,18,24,137303.220769305,136433.564689829,125452.42312876,140878.392762981,140408.699708821,150575.871537281,149128.270926955,143928.433779649,140513.609662948,0.178797260057478,0.0564912367596943,"Aldh18a1","Delta-1-pyrroline-5-carboxylate synthase;Glutamate 5-kinase;Gamma-glutamyl phosphate reductase",0.923579946146942,24,18,24,296089.758418125,289107.98993385,272441.275482634,312575.455757689,304853.88962317,327293.261577427,303932.855591876,302121.207161717,301051.961693311,0.182201058535775,0.0537243518195593
"Q9Z148","Ehmt2","Histone-lysine N-methyltransferase EHMT2",0.0176304654442877,6,12,24,10651.9504310858,8010.53144744039,7846.26219719212,8280.45067303828,8699.09848702996,7898.42738268658,6195.82177859872,6941.9115973317,8065.55674930044,0.552488661476912,0.162160756559046,"Ehmt2","Histone-lysine N-methyltransferase EHMT2",0.195121951219512,6,18,24,26811.5336278106,22433.9028368516,20942.9624337967,19489.897902799,22211.6808097275,20812.0442987445,14630.4845690574,17816.8859138525,20643.67404908,0.590062070820968,0.173021594259936
"Q9Z160","Cog1","Conserved oligomeric Golgi complex subunit 1",0.753526093088858,6,6,24,14158.0812437378,16226.9466614316,16525.069396037,14043.4183349937,13691.0520257479,13548.4638508524,13655.902170569,14043.2093126288,14486.5178744998,0.20547419131165,0.0820435544585246,"Cog1","Conserved oligomeric Golgi complex subunit 1",0.212860310421286,12,18,24,37542.8716771903,40522.9049661887,39980.1064160894,39685.4733788216,35126.4762629847,40929.9082809099,33163.1537387302,39374.730171766,38290.7031115851,0.20283656112415,0.073062186093338
"Q9Z1G3","Atp6v1c1","V-type proton ATPase subunit C 1",0.212860310421286,12,6,24,74855.0522753382,76080.7471475695,64282.953138023,64577.7953906273,64248.2267403301,67508.4282782849,55586.4424890326,63997.5264008253,66392.1464825039,0.308685676609924,0.0988618002237507,"Atp6v1c1","V-type proton ATPase subunit C 1",0.0289634146341463,12,6,24,180133.307824871,163225.654432545,130846.328722347,152454.606626193,159712.19071661,167868.919788373,134862.818774435,149212.688724113,154789.564451186,0.318412803067658,0.10687374166202
"Q9Z1G4","Atp6v0a1","V-type proton ATPase 116 kDa subunit a isoform 1",0.442350332594235,18,18,24,83597.9639794499,107502.083165628,122183.611342662,118189.140028276,124527.668482245,109751.568575827,129903.628061464,120015.490396432,114458.894253998,0.404561518646653,0.126492874030176,"Atp6v0a1","V-type proton ATPase 116 kDa subunit a isoform 1",0.184312638580931,18,18,24,131834.814826823,166989.623963404,186831.47332804,184228.371546541,184470.963404823,182257.973631675,195125.751487896,195708.511669585,178430.935482348,0.357974342678267,0.116690228871769
"Q9Z1K5","Arih1","E3 ubiquitin-protein ligase ARIH1",0.923579946146942,18,18,24,320670.873560668,299628.880559213,366355.899680473,343514.043762918,341391.749348481,333729.009722468,330683.38932021,320229.68556809,332025.441440315,0.200969596883301,0.0593761681819873,"Arih1","E3 ubiquitin-protein ligase ARIH1",0.923579946146942,18,18,24,498030.284605151,459889.725060838,535847.704947579,513773.575161445,504571.103907846,503039.750938508,500822.272627611,491389.247858638,500920.458138452,0.151636809103426,0.042587488502536
"Q9Z1K6","Arih2","E3 ubiquitin-protein ligase ARIH2",0.473946784922395,18,12,24,7316.45629916674,9022.79329964857,8546.16933064305,6313.66089693882,7945.19394530966,9075.98238295123,10304.7999508656,9331.47258597928,8482.06608643787,0.470538547242433,0.148071690678177,"Arih2","E3 ubiquitin-protein ligase ARIH2",0.753526093088858,12,18,24,24673.765162952,24064.9667617976,23931.3369231287,23279.852708152,21903.950525633,24299.1461224001,24643.2218723443,26242.6063712909,24129.8558059623,0.179804466323659,0.0514109032485873
"Q9Z1M7","Large","Glycosyltransferase-like protein LARGE1;Xylosyltransferase LARGE;Beta-1,3-glucuronyltransferase LARGE",0.753526093088858,6,12,24,3812.56701926657,3070.99490198133,3144.83766667436,4385.0986153575,3695.01593936687,4604.51343009762,4207.3726280193,3431.41696438292,3793.97714564331,0.404198145968606,0.149863219976988,"Large","Glycosyltransferase-like protein LARGE1;Xylosyltransferase LARGE;Beta-1,3-glucuronyltransferase LARGE",0.750554323725055,24,18,24,9017.40606901273,9708.44482707442,11272.7748390292,14725.2901558171,14513.2255606738,13351.8334286242,9515.34965802336,14194.5953551751,12037.3649866787,0.47418052814059,0.201605511182593
"Q9Z1M8","Ik","Protein Red",0.51410437235543,12,6,24,46749.9674553265,53270.3322803234,25021.7315908038,38375.6631015337,31606.464595541,27824.9260208709,27966.2376149392,25629.9852113118,34555.6634838313,0.817481067979992,0.305774284312142,"Ik","Protein Red",0.258110014104372,12,6,24,70775.4626670101,80068.6989671413,42246.0892810933,55410.1112401682,52790.6450760565,47958.7877407871,45292.6568429155,44211.6988482455,54844.2688329272,0.68963650151427,0.248959388290692
"Q9Z1N5","Ddx39b","Spliceosome RNA helicase Ddx39b",0.0736953455571227,6,12,24,138762.085001953,101434.37053354,88293.9140380194,90570.5160818437,92073.0396183244,90560.358365151,71986.7422594135,78951.5135303994,94079.0674285805,0.709778961119396,0.213714268629852,"Ddx39b","Spliceosome RNA helicase Ddx39b",0.0734478935698448,6,18,24,288588.123494498,227043.345119196,186043.629144489,183590.920667022,201769.269326642,190128.4454739,162167.252709979,170237.430520412,201196.052057017,0.628346677243411,0.201013272067097
"Q9Z1P6","Ndufa7","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7",0.416574279379157,24,12,24,65593.9915962017,76991.6886603954,83491.4124384209,85878.5504523518,88408.3548648983,81813.5344989977,78488.1834590187,92473.0256171395,81642.342698428,0.32922908790386,0.100749497094195,"Ndufa7","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7",0.750554323725055,18,12,24,339333.707137438,367189.56532185,393842.98349805,387965.942423345,415856.942073129,392098.062050676,392275.886295613,386656.516921984,384402.450715261,0.199070621931009,0.0585425331322163
"Q9Z1Q2","Abhd16a","Abhydrolase domain-containing protein 16A",0.764966740576497,6,18,24,10342.8057057294,12848.9045771196,9692.775225511,9614.85693517114,12447.8286088683,9340.55256486795,10420.4501507239,10341.6359552466,10631.2262154047,0.330004454911139,0.123203713038919,"Abhd16a","Abhydrolase domain-containing protein 16A",0.0736953455571227,6,12,24,119178.56052681,98905.8082177207,73735.4124748012,101248.235655297,102488.392871095,88764.257922357,98366.0021318528,98141.4380293247,97603.5134786573,0.46558926448837,0.131493062228839
"Q9Z1Q5","Clic1","Chloride intracellular channel protein 1",0.220028208744711,6,12,24,674844.256013356,548273.70111158,529435.293173203,549386.091740613,587330.537464511,494393.378690219,491225.876043814,434974.869869507,538733.00051335,0.445247248479824,0.133425072904813,"Clic1","Chloride intracellular channel protein 1",0.416574279379157,24,12,24,1883904.77513717,1891421.32442314,2122345.1094216,2155487.52455159,2166598.97664222,1736941.46672636,1923515.11547227,1996852.11723233,1984633.30120084,0.216492139709582,0.0774384969169586
"Q9Z1Q9","Vars","Valine--tRNA ligase",0.442350332594235,6,18,24,155599.358267314,125084.222058715,101655.580591428,102525.448844236,110488.600535549,95391.7865425481,105579.490597681,91645.5819191433,110996.258669577,0.576179567804657,0.186338120685006,"Vars","Valine--tRNA ligase",0.416574279379157,6,12,24,714383.67959204,624045.497070441,526412.263688758,637972.966339471,601358.074189132,623378.976738081,601144.562140178,573535.150477861,612778.896279495,0.306752430680227,0.0882323639185266
"Q9Z1R2","Bag6","Large proline-rich protein BAG6",0.917960088691796,12,12,24,169202.099771786,175240.771601428,163539.603576646,159163.680082709,147614.370651588,150045.617406895,150191.059549304,146129.58273567,157640.848172003,0.18466780154592,0.0689401282855654,"Bag6","Large proline-rich protein BAG6",0.662527716186253,6,12,24,575222.601760261,551516.05658755,541804.444792159,560401.53690517,533768.400783764,531318.789958191,520563.302814057,523126.982957234,542215.264569798,0.100807377655757,0.0350632730813503
"Q9Z1T1","Ap3b1;Ap3b2","AP-3 complex subunit beta-1;AP-3 complex subunit beta-2",0.739421720733427,6,18,24,51248.8170854446,42657.9238099501,45206.6675764281,39318.3313849586,42555.0610630085,40623.7642311421,35730.3770680766,38334.8742148855,41959.4770542368,0.369843503943314,0.113362163759684,"Ap3b1;Ap3b2","AP-3 complex subunit beta-1;AP-3 complex subunit beta-2",0.0176304654442877,6,12,24,136240.827642136,108583.203094636,102002.800951694,109893.003241208,109265.130076095,104259.018698152,91130.6869854484,103430.769944727,108100.680079262,0.417297473277798,0.119001349880224
"Q9Z1X4","Ilf3","Interleukin enhancer-binding factor 3",0.750554323725055,6,18,24,192711.108478569,189192.326025827,176789.9822142,169137.401326883,175034.594445483,158011.073285727,178953.998541045,148504.98974473,173541.934257808,0.254728742784253,0.085521826033097,"Ilf3","Interleukin enhancer-binding factor 3",0.963137472283814,18,6,24,457996.042671502,467944.927427139,443164.261335062,443411.377053796,458061.292842488,433546.185658057,474645.217033178,414435.907011766,449150.651379124,0.134051481026552,0.0435494474141785
"Q9Z1Y4","Trip6","Thyroid receptor-interacting protein 6",0.0650406504065041,12,12,24,59889.8417862659,60575.5549037247,59720.8293110771,59394.8780989803,60641.4926589284,60848.9345580436,52944.2943516351,47787.1171701725,57725.3678548535,0.226275169362526,0.0826832920697689,"Trip6","Thyroid receptor-interacting protein 6",0.314174894217207,6,18,24,169005.311875616,164372.316119554,152273.625654814,157658.316909045,154399.884060917,156575.792705267,143745.635267932,130096.303380002,153515.898246643,0.253452632202963,0.079037942263022
"Q9Z1Z0","Uso1","General vesicular transport factor p115",0.416574279379157,6,18,24,203687.800967076,179327.271443403,187407.715761666,177003.375082614,187965.850696595,157494.184353969,167063.781207519,166785.469772613,178341.931160682,0.259017138103588,0.0825003085608839,"Uso1","General vesicular transport factor p115",0.750554323725055,6,12,24,388066.198235119,360032.227501495,357208.218648934,349452.73936479,354218.782758443,318674.024732412,328434.727219949,332243.644981139,348541.320430285,0.19909310441884,0.0628998039043599
"Q9Z1Z2","Strap","Serine-threonine kinase receptor-associated protein",0.930570953436807,24,6,24,422555.074935141,403059.31931724,381313.243107095,457619.657632591,367437.929700445,445872.138840535,463950.051764854,406869.476706396,418584.611500537,0.23056777390462,0.0843459233324545,"Strap","Serine-threonine kinase receptor-associated protein",0.442350332594235,12,18,24,932825.529323246,955939.878936865,937829.249024223,1020312.47351151,900730.613426224,1033301.27268408,984234.325525285,922356.797898655,960941.267541261,0.137959169551602,0.0493891905251734
"Q9Z204-2","Hnrnpc","Heterogeneous nuclear ribonucleoproteins C1/C2",0.442350332594235,6,6,24,640601.107341254,605294.089030003,649144.785400448,611549.035558928,642491.797338901,584581.637775406,602751.402345574,615031.439111735,618930.661737781,0.104314023551147,0.0368175827189957,"Hnrnpc","Heterogeneous nuclear ribonucleoproteins C1/C2",0.750554323725055,6,6,24,855162.490290253,811891.334893767,843170.470690243,778835.317383822,838351.900143235,751566.631927295,768972.864597458,788629.998754418,804572.626085061,0.12875886527117,0.0475311299621186
"Q9Z2A0","Pdpk1","3-phosphoinositide-dependent protein kinase 1",0.416574279379157,12,12,24,44310.432643753,52474.2065366996,52665.2785857223,48696.0988308729,52869.4836342001,53386.8809105368,51903.9932681479,49080.4626962626,50673.3546382744,0.179116783003117,0.0614370932852431,"Pdpk1","3-phosphoinositide-dependent protein kinase 1",0.0886917960088692,12,18,24,57881.5124981056,68044.3756135752,68985.0996476056,63075.1683968035,67549.5697036481,69935.2243441785,68595.3460415055,66380.9334853044,66305.9037163408,0.181789421009012,0.0602116813595231
"Q9Z2C6","Upk1b","Uroplakin-1b",0.0881374722838137,18,18,24,143139.873184033,133325.389355616,184201.303594746,152472.090519035,134979.815950009,123462.41959,142203.540817281,136777.976626552,143820.301204659,0.422324828247393,0.127693482286168,"Upk1b","Uroplakin-1b",0.195121951219512,24,6,24,368219.218943878,406218.27512924,438074.040764129,418760.520443411,385043.983233514,382936.177891093,397180.914164984,420644.745031526,402134.734450222,0.173709992785759,0.0576549405703957
"Q9Z2D0","Mtmr9","Myotubularin-related protein 9",0.442350332594235,12,18,24,26868.5059185862,29601.0222284319,28011.7563179984,29433.1951978482,28147.9643306048,29533.0389060355,30520.6384578411,28640.270000427,28844.5489197216,0.126614305857904,0.040018905696272,"Mtmr9","Myotubularin-related protein 9",0.212860310421286,18,6,24,100276.181816629,92386.9925361584,103171.942907372,86067.2777159858,91773.1931900443,101717.565428278,100670.102899347,99006.9846506311,96883.7801430557,0.176548284616165,0.0624919413289365
"Q9Z2G0","Fem1b","Protein fem-1 homolog B",0.416574279379157,12,6,24,21522.4503054749,20808.0696986574,18705.4461719216,23716.8512501371,19999.8693927982,23056.9926621037,19999.2238469235,20777.6317744109,21073.3168878034,0.237808082367705,0.0785811000770524,"Fem1b","Protein fem-1 homolog B",0.881513303769401,12,18,24,37328.0581218067,37264.1248198177,33352.3386006522,39579.779789327,36007.5621270729,40469.2139342888,38617.0703066506,36845.4755584924,37432.9529072635,0.190123267893611,0.0591329014985893
"Q9Z2I8","Suclg2","Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",0.473946784922395,12,12,24,94079.4645241987,113245.905482043,117203.090333642,93319.438420203,106085.423745341,101372.500300083,84715.1481842935,85722.1414617065,99467.8890564388,0.326617388360525,0.121667944761645,"Suclg2","Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",0.750554323725055,18,12,24,616287.388376564,698882.070204375,746473.648596023,673199.809973945,694136.597612752,641492.374805824,676331.272000972,717360.198667479,683020.420029742,0.190603760007336,0.0603651628997529
"Q9Z2I9","Sucla2","Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial",0.212860310421286,6,18,24,158274.72100382,138451.183755733,125856.318845617,123622.284423575,126629.972275555,116365.316866221,113041.094635141,108143.378474467,126298.033785016,0.396928923016223,0.126318785453822,"Sucla2","Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial",0.201692524682652,6,12,24,477291.623585233,436401.651308323,394400.970175322,401152.146235915,409004.216627088,394295.128577438,362136.315246305,382844.327137173,407190.7973616,0.282804299814924,0.0868755082201869
