"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","S1H","S2H","S3H","S4H","S5H","S6H","S7H","S8H","Av_expr","Amplitude","CV"
"Q9JIX8","Acin1","Apoptotic chromatin condensation inducer in the nucleus",0.314174894217207,6,18,24,89753.3063131694,87865.9503155638,76025.323788812,90534.7185520934,90679.9363051939,91335.7423885411,83723.7322567147,72387.7388312111,85288.3060939124,0.222164144477978,0.0857515707077544
"Q9JJ00","Plscr1","Phospholipid scramblase 1",0.828159645232816,18,12,24,8126.11660856685,10270.7544028928,10429.5032912699,12240.7005702498,10832.0713458157,10086.7761548895,10487.4538379433,9827.99008731171,10287.6707873674,0.399952919054853,0.11079882277543
"Q9JJ04","B4galt4","Beta-1,4-galactosyltransferase 4;N-acetyllactosamine synthase;Lactotriaosylceramide beta-1,4-galactosyltransferase",0.51410437235543,18,6,24,7755.98351292115,8146.84575019227,7304.36533907966,7714.3479053809,6771.71232986478,7736.32372357878,8623.09918752933,6401.29111612467,7556.74610808394,0.294016503879606,0.0948628031640448
"Q9JJ28","Flii","Protein flightless-1 homolog",0.833148558758315,6,18,24,177294.033005888,158338.007291664,147093.951877744,168844.027531744,166387.477425361,172811.005735313,171608.375132585,146726.511440019,163637.92368004,0.186799739806266,0.0714390179650287
"Q9JJ89","Ccdc86","Coiled-coil domain-containing protein 86",0.51410437235543,6,18,24,92194.2420827128,84441.6366916454,73445.8988697914,77240.2825282994,79049.9494423425,83628.6803498356,84540.2960964125,63870.3457146753,79801.4164719644,0.354929744611591,0.107330996697807
"Q9JJA4","Wdr12","Ribosome biogenesis protein WDR12",0.881513303769401,6,18,24,32549.8574724919,26229.2570882221,21672.7801285062,29842.1404880421,22847.587421567,30957.6475778948,30756.5281512028,23331.5020043588,27273.4125415357,0.398816148416359,0.156623164551495
"Q9JJC9","Herpud2","Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein",0.254573170731707,18,12,24,5359.59820682032,7349.88308068814,5428.97314816628,6146.62551391516,5102.0676127844,6119.74219870987,7623.0003163738,7250.22219617601,6297.51403420425,0.400306008037018,0.157535178199927
"Q9JJF3","No66","Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66",0.51410437235543,12,18,24,798.312549843978,1443.06944908637,972.0519849575,1152.85035793565,1237.33218396337,1542.66792640002,1514.28333116042,973.04507062402,1204.20160674642,0.618131857976162,0.231409734867775
"Q9JJF9","Sppl2a","Signal peptide peptidase-like 2A",0.764966740576497,18,18,24,56160.6691250872,53562.2101810738,61110.3708472846,52193.865189754,56582.6930869847,55076.768524846,59082.5663879234,67060.1193753732,57603.6578397909,0.25807830167601,0.0827415712686488
"Q9JJI8","Rpl38","60S ribosomal protein L38",0.212860310421286,6,18,24,292900.150709471,246451.656283072,218293.464457149,221799.479240193,260530.2457844,244291.530545015,252089.899929209,220583.617969555,244617.505614758,0.304993242674211,0.102898571928412
"Q9JJU8","Sh3bgrl","SH3 domain-binding glutamic acid-rich-like protein",0.764966740576497,6,12,24,17883.602074475,20235.9262437456,23042.4775544166,16614.5383732687,17645.1089418722,12347.4185014853,11483.5141306911,15617.0703037352,16858.7070154612,0.68563760038802,0.226602862219363
"Q9JJY3","Smpd3","Sphingomyelin phosphodiesterase 3",0.917960088691796,6,6,24,110792.145927437,98259.2829751983,105685.048892292,103280.417166205,84931.0459725194,85831.0018296943,84695.4142216193,107215.47229092,97586.2286594857,0.267422279396397,0.111590500070364
"Q9JJZ4","Ube2j1","Ubiquitin-conjugating enzyme E2 J1",0.87672778561354,12,6,24,38831.7530094918,37333.1712049415,32098.1578251198,39145.1519446765,33897.9809283957,39733.1154947424,36417.880791885,36038.2884617177,36686.9374576213,0.20811106619194,0.0726070288674837
"Q9JJZ6","Klf13","Krueppel-like factor 13",0.662527716186253,6,18,24,8839.67120123231,7771.37987714812,5748.91301376675,6680.62508850175,7956.71650380757,8328.34127186316,9268.53744578609,5760.05430176186,7544.27983798345,0.466528881166227,0.178119220130316
"Q9JK48","Sh3glb1","Endophilin-B1",0.473946784922395,24,12,24,282180.954295831,226386.35830317,248330.887751419,264702.186459985,238309.035039073,263784.470239852,257891.684955433,270480.498618845,256508.259457951,0.217515787252095,0.0703850862168606
"Q9JK81","Myg1","UPF0160 protein MYG1, mitochondrial",0.828159645232816,6,6,24,26992.8175891147,25497.9931003206,24007.8667040041,26001.2156899983,24976.2284914437,22126.4913334337,24894.1644488622,22983.3961585579,24685.0216894669,0.197136802912248,0.0645046379617113
"Q9JKF1","Iqgap1","Ras GTPase-activating-like protein IQGAP1",0.914315937940762,18,12,24,129990.126769266,129413.011943034,122300.056251838,138604.301344902,127388.555149297,151482.173756315,157923.285054433,146881.897520275,137997.92597367,0.258143218829187,0.093080577140193
"Q9JKP7","Pole3","DNA polymerase epsilon subunit 3",0.739421720733427,6,12,24,96778.1765602024,78597.8017325353,70347.5772828675,78875.0758985191,75233.643413524,77631.5537233803,76041.842124286,64079.578456406,77198.1561489651,0.423567086766939,0.121176488717881
"Q9JKR6","Hyou1","Hypoxia up-regulated protein 1",0.258110014104372,6,18,24,301130.031605008,282150.520475281,283366.675251598,280469.002978073,308154.019685594,278109.229377637,256030.175667079,264728.85465278,281767.313711631,0.184988966008527,0.0606110054993035
"Q9JKV1","Adrm1","Proteasomal ubiquitin receptor ADRM1",0.0734478935698448,12,18,24,3683.02510565048,6143.76827145827,6752.36077405913,5123.17571881865,5156.12833836857,6901.80882141358,5370.9421388158,4146.91088904622,5409.76500720384,0.594995108193582,0.212973400492686
"Q9JKX6","Nudt5","ADP-sugar pyrophosphatase",0.846262341325811,24,12,24,86809.8936184244,100525.259796078,93556.1100222025,98996.3695247287,89122.2250135217,81841.5912909645,84827.5858786002,87877.7515268797,90444.598333925,0.206575835918168,0.0737613349079872
"Q9JLB0-2","Mpp6","MAGUK p55 subfamily member 6",0.0289634146341463,12,18,24,67537.3818125976,81315.7185287702,76322.4697439361,67792.0658599295,66789.2541143425,71068.4311853619,73468.1662480745,70453.997524328,71843.4356271675,0.202196126724966,0.0696866448056766
"Q9JLB2","Mpp5","MAGUK p55 subfamily member 5",0.51410437235543,24,6,24,52012.3391790363,54002.8516570454,61855.8658016883,55072.5832071748,48078.6983724156,56631.7891348258,51493.6186303968,61086.2169037543,55029.2453607922,0.250360827936936,0.086013369357267
"Q9JLC4","Sorcs1","VPS10 domain-containing receptor SorCS1",0.881513303769401,6,18,24,32982.3798963969,30717.899815676,27345.3696411303,28506.6476562976,28118.7680733583,29049.0567133214,30487.2284001042,29771.8704119537,29622.4025760298,0.190295511675614,0.060225587546877
"Q9JLJ2","Aldh9a1","4-trimethylaminobutyraldehyde dehydrogenase",0.473946784922395,6,12,24,11007.7937554386,10714.7435823856,8075.33584048633,9452.16783059399,8240.88185623719,7652.89248366321,8178.12127569361,8363.46346026652,8960.67501059563,0.374402739504374,0.142980160340354
"Q9JLL0","Crim1","Cysteine-rich motor neuron 1 protein",0.212860310421286,24,6,24,8683.60448338624,9210.89239124327,9887.40015342463,11675.6843722041,9412.9772992312,10314.4907890765,10810.5401105633,10282.1482149506,10034.71722676,0.298172815556652,0.0948893077057633
"Q9JLQ0","Cd2ap","CD2-associated protein",0.963137472283814,18,6,24,482100.084926697,515745.321385371,533600.390398395,425500.95625008,503420.667409397,368262.354190676,480416.437363725,445973.947920093,469377.519980554,0.352249584118491,0.115052648986746
"Q9JLR1","Sec61a2","Protein transport protein Sec61 subunit alpha isoform 2",0.828159645232816,12,6,24,1930.9870685024,1916.4556501242,639.415601802095,1686.45481629983,1258.55794961741,1596.43247542328,1352.00590786719,1261.85804976097,1455.27093992467,0.887512717574886,0.292086053100504
"Q9JLV1","Bag3","BAG family molecular chaperone regulator 3",0.258110014104372,6,18,24,190801.135779615,184667.69548552,162486.545540611,173831.38204911,163057.198112131,186373.644796831,181836.992808941,160668.181333867,175465.346988328,0.17173165507006,0.0689132396429526
"Q9JLV5","Cul3","Cullin-3",0.710920177383592,6,12,24,3250.31588734955,2124.11788417063,2694.42587006661,2173.73189758649,2590.32313179672,2982.97058149586,1974.4976978981,2182.58467844538,2496.62095360117,0.511017977162768,0.18334786724245
"Q9JLY0","Socs6","Suppressor of cytokine signaling 6",0.258110014104372,18,18,24,8534.35576099365,6025.44787513258,7298.79578629358,10070.524718665,6154.95222500305,6497.91656895823,8944.90045792868,6931.65509038412,7557.31856041986,0.535252922209447,0.194280356293162
"Q9JM14","Nt5c","5(3)-deoxyribonucleotidase, cytosolic type",0.442350332594235,24,6,24,16117.554457628,18134.0915111376,17909.2064032447,18003.4706740941,15610.0345124296,14653.1177676956,16434.2605433551,18345.8139771393,16900.9437308405,0.218490533324796,0.0818367778673825
"Q9JM99-5","Prg4","Proteoglycan 4;Proteoglycan 4 C-terminal part",0.828159645232816,12,12,24,1606.5252026752,2559.00549471522,2570.86431010872,2059.64208836571,940.171464806783,2050.64672574032,552.128739863158,752.776327417757,1636.47004421161,1.23359152059402,0.4908836347524
"Q9JMA1","Usp14","Ubiquitin carboxyl-terminal hydrolase 14",0.812361419068736,6,18,24,40384.4814261231,36333.9863196128,41156.9322918151,42022.2894972077,43453.3008111762,41639.580077716,42122.189221086,35795.5169422684,40363.5345733757,0.189720349068711,0.0692893871181742
"Q9JMD0","Znf207","BUB3-interacting and GLEBS motif-containing protein ZNF207",0.0734478935698448,18,6,24,33695.8410918643,34341.1611829123,35827.6953944663,33574.0132087009,33363.4381770266,39077.0057439501,35050.2712856242,28873.0927081372,34225.3148490852,0.298139347462734,0.0832985302090331
"Q9JMG1","Edf1","Endothelial differentiation-related factor 1",0.0881374722838137,6,18,24,73237.4128061019,74543.9419998909,56787.7790460868,51993.3437068811,73904.6505762464,56748.4308683,56287.6865580147,52082.5422798197,61948.2234801677,0.364023325063215,0.162710842462345
"Q9JMH9","Myo18a","Unconventional myosin-XVIIIa",0.750554323725055,6,12,24,23919.9563779516,22721.4914924655,22413.3243693222,19934.601211121,20738.0062228898,16745.9863709175,18422.3425504429,19442.2345698358,20542.2428956183,0.349230122703121,0.116632502997894
"Q9QUI0","Rhoa;Rhoc","Transforming protein RhoA;Rho-related GTP-binding protein RhoC",0.828159645232816,12,6,24,469524.52580575,446079.401878738,422548.561697381,425529.305839038,404965.949734573,424424.032588939,394950.021809717,417218.292216506,425655.01144633,0.17519940325062,0.0547006424761471
"Q9QUJ7","Acsl4","Long-chain-fatty-acid--CoA ligase 4",1,6,18,24,259065.334586994,249208.176285535,258594.64527737,261829.889081178,292304.610518053,299405.660875115,294609.705551712,269203.050678523,273027.63410681,0.183854959421223,0.0711804953621384
"Q9QUM9","Psma6","Proteasome subunit alpha type-6",0.846614950634697,24,12,24,186270.250910586,191083.883131012,196816.134375488,191565.581017631,175309.056590757,165050.887908118,169173.204138585,174502.670730112,181221.458600286,0.175284134189834,0.0646113562688518
"Q9QUR6","Prep","Prolyl endopeptidase",0.914315937940762,18,12,24,51285.3634090192,47515.6613121845,47733.1714299944,57473.3982756857,46985.4068332539,60176.0271826129,55739.1282886074,47534.2942739146,51805.3063756591,0.254619097389542,0.101723771392151
"Q9QX47","Son","Protein SON",0.917960088691796,6,12,24,36960.7269421008,27959.2874985122,28322.8777250209,25633.2637078793,25738.0168889784,29904.5306769703,24828.0786203717,30741.5205787781,28761.0378298265,0.421843203069223,0.136374398693957
"Q9QXB9","Drg2","Developmentally-regulated GTP-binding protein 2",0.750554323725055,12,12,24,45915.9304772503,50900.7858817584,46719.2652872481,48963.7900715554,52620.8389508242,55933.3562550472,51356.0316069146,47712.2446694552,50015.2804000067,0.200287306152852,0.0669431913996176
"Q9QXD8","Limd1","LIM domain-containing protein 1",0.764966740576497,18,12,24,3317.09488391445,4388.7347004946,4408.81672951566,4278.4172353069,3144.53220481266,2829.47330029197,2254.90353961801,4005.06339796117,3578.37949898943,0.601924192363034,0.226227707237339
"Q9QXE2","Poll","DNA polymerase lambda",0.662527716186253,12,6,24,11658.7722254488,12218.0716948527,10581.118894891,12844.2405999805,12443.4968199593,12623.0250974199,11460.3840907195,10315.9946878776,11768.1380138937,0.214838227518917,0.0797900384949853
"Q9QXE7","Tbl1x;Tbl1xr1","F-box-like/WD repeat-containing protein TBL1X;F-box-like/WD repeat-containing protein TBL1XR1",0.442350332594235,6,6,24,192455.200156069,169855.153561775,183568.334234594,172617.387455756,180980.40790196,169953.688271214,175355.074464502,172948.297102206,177216.692893509,0.127527752748859,0.0445594618030589
"Q9QXK7","Cpsf3","Cleavage and polyadenylation specificity factor subunit 3",0.0881374722838137,24,6,24,1702.91111100383,2073.37925267818,1822.79085904483,2568.25544566249,1882.85536718078,2052.46925282586,2185.42163383013,2293.66264868769,2072.71819636422,0.417492515951551,0.134342254075505
"Q9QXL2","Kif21a","Kinesin-like protein KIF21A",0.920310296191819,6,18,24,10443.6746795617,7552.83760665795,6055.13527713483,7073.56817168811,6631.44900499174,6630.85979469748,7212.62567862267,6611.13924827219,7276.41118270333,0.603118665539244,0.186708877854749
"Q9QXL8","Nme7","Nucleoside diphosphate kinase 7",0.212860310421286,6,18,24,7470.37488145898,7209.27953279978,5597.29741014564,5510.38961678008,5776.96032480475,4891.15644005026,4386.99758129127,4315.11760298656,5644.69667378967,0.558977295117274,0.208932176116441
"Q9QXP7","C1qtnf1","Complement C1q tumor necrosis factor-related protein 1",0.833148558758315,12,6,24,17281.283544619,18844.4323520319,14909.8990880734,15834.2826130653,16115.1210992176,16377.4308936206,16712.3717382524,16806.3122843073,16610.1417016484,0.236875358117386,0.0693315995505655
"Q9QXS1-3","Plec","Plectin",0.220028208744711,12,12,24,1521352.56193759,1492302.66015166,1461283.35820451,1457636.29492665,1455816.44051734,1625186.58650326,1466468.08645815,1457544.09968034,1492198.76104744,0.113503743875938,0.0391359013897061
"Q9QXS6","Dbn1","Drebrin",0.442350332594235,24,6,24,167160.437023663,169284.997805829,173439.071094441,177892.189024924,157287.255285359,162438.599085519,160571.491059442,171565.002010186,167454.88029867,0.12304767530701,0.0416803645462531
"Q9QXZ0","Macf1","Microtubule-actin cross-linking factor 1",0.923579946146942,6,18,24,120612.207516001,118644.28664137,109593.843549457,109311.767522232,107925.654309657,97148.0850188242,103059.931672133,102737.994182953,108629.221301578,0.216001939588937,0.0732597403933577
"Q9QY06-2","Myo9b;Myo9a","Unconventional myosin-IXb;Unconventional myosin-IXa",0.846614950634697,6,12,24,4244.62245718155,4664.81562525456,4060.51340065274,3895.84595295879,3591.48618444206,3546.94146296397,2855.09136253339,3690.80402508726,3818.76505888429,0.473903011789342,0.141092264742148
"Q9QY66","Znhit2","Zinc finger HIT domain-containing protein 2",0.258110014104372,24,18,24,24939.1066024497,22802.8825343235,20262.3424553642,22856.5844548957,21264.3185753318,20109.86511329,19857.5064591606,22136.516379896,21778.6403218389,0.233329540696507,0.0802215556029683
"Q9QYB1","Clic4","Chloride intracellular channel protein 4",0.662527716186253,18,6,24,67504.6927933001,60654.4247063683,71752.9611025554,64140.7968486422,64746.3824648637,85571.1904685009,74155.642436121,66862.8867467712,69423.6221958903,0.358909042398073,0.112301584727196
"Q9QYB5-2","Add3","Gamma-adducin",0.846614950634697,6,12,24,11835.2929296553,10051.2705907873,9105.49682617862,11011.8891185559,10257.6761364839,13198.1336444108,11218.0693862545,10580.6125671252,10907.3051499314,0.375219796455214,0.113481360653546
"Q9QYC0","Add1","Alpha-adducin",0.473946784922395,6,12,24,114886.959279038,105490.322580886,85738.1081484064,102626.499818117,99550.5736330197,95605.7208469384,97370.1254108508,93836.7820634247,99388.1364725851,0.293283003033988,0.0870097447617624
"Q9QYC7","Ggcx","Vitamin K-dependent gamma-carboxylase",0.51410437235543,12,6,24,39150.2374546474,29988.100448065,24230.6488154474,30262.9392649083,25026.477242788,34990.4950121632,28739.992523515,29555.1504201513,30243.0051477107,0.493323615372574,0.162004356217249
"Q9QYE6","Golga5","Golgin subfamily A member 5",0.0038787023977433,6,12,24,6250.10313080305,5411.77197341149,3778.10613243848,5130.38658987763,5746.81107399819,5662.83465836642,4757.99607956684,5189.38225519842,5240.92398670756,0.471671980863344,0.141863320419631
"Q9QYH6","Maged1","Melanoma-associated antigen D1",0.930570953436807,6,6,24,11443.0246980853,10216.5634521442,8348.34706687074,10249.3148093054,10249.8789164477,10329.6785147893,11431.0126113904,10965.2315776596,10404.1314558366,0.297446994432052,0.0944770243013351
"Q9QYI3","Dnajc7","DnaJ homolog subfamily C member 7",0.0734478935698448,6,18,24,144589.136184728,126526.454581921,123891.607530394,124800.422219745,129464.175122928,134520.724183285,119080.237928694,115031.853670602,127238.076427787,0.232299036137197,0.0722908373639531
