"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","S1H","S2H","S3H","S4H","S5H","S6H","S7H","S8H","FCav","anova_pval"
"Q9DCZ1","Gmpr","GMP reductase 1",0.920310296191819,6,18,24,4383.78428219091,3166.61368380422,4473.58856562046,3151.44698993908,3603.7018291654,3014.66230248321,2460.32032317584,2523.40840431352,1.40752240479042,0.574197016802553
"Q9DCZ4","Apoo","Apolipoprotein O",0.613540197461213,6,18,24,34751.2294291837,34833.9012949318,29874.4623053435,31831.5506678745,31557.0822019785,28992.3558706604,27073.1610715891,27001.2801902035,1.16437364193887,0.480992050231421
"Q9DD16","Nudt22","Nucleoside diphosphate-linked moiety X motif 22",0.0176304654442877,18,12,24,8019.92399444897,7736.85668458625,10216.9320266011,8173.76929298768,7600.98999860147,9267.65148144658,9628.33806756745,8776.08273476773,1.27042950899016,0.121838377397485
"Q9EP53","Tsc1","Hamartin",0.0881374722838137,6,6,24,16079.2616064509,14998.7579321091,15135.7753955089,15259.3885094593,16326.5123979763,13586.9394226581,13953.288398776,14048.3375661026,1.13363594395653,0.227679595147449
"Q9EP69","Sacm1l","Phosphatidylinositide phosphatase SAC1",0.739421720733427,6,18,24,122248.526424836,113493.426311138,112525.594252131,121577.261635438,118378.260947046,126464.141950176,119648.392481966,111889.259941863,1.03640718220283,0.871045404179585
"Q9EP71","Rai14","Ankycorbin",0.753526093088858,6,18,24,362762.749163299,349953.652203864,314160.938885576,377935.08737341,352481.995313273,384341.093145279,391344.489150326,328335.095313555,1.04080665600744,0.965025923474084
"Q9EPC1","Parva","Alpha-parvin",0.846262341325811,24,12,24,17410.1716778492,15125.3429715027,17117.0922292242,19956.3326033536,19090.1937219107,21939.1760496427,19291.5547668382,17865.8094519925,1.03882305924295,0.991621389826758
"Q9EPE9","Atp13a1","Manganese-transporting ATPase 13A1",0.473946784922395,12,12,24,82101.7408676043,65114.6119538925,59685.0810333798,63858.7826448974,59128.3987930188,71430.2028118404,63481.7714903108,55173.4432135429,1.18648658917445,0.606732413899329
"Q9EPJ9","Arfgap1","ADP-ribosylation factor GTPase-activating protein 1",0.764966740576497,24,6,24,73365.3669673521,71456.731658979,78233.6514684934,78150.0376303975,71261.3929839819,75193.4174889545,70825.6509671854,74947.3732180635,1.05856904282428,0.633327708514607
"Q9EPL4","Mettl9","Methyltransferase-like protein 9",0.416574279379157,18,12,24,959.562812178653,926.257256435105,1739.76326658565,1236.02232275287,773.813443546003,1606.15261987946,1152.37163430228,1545.34790179213,1.66849804901639,0.348417280056134
"Q9EPL8","Ipo7","Importin-7",0.881513303769401,6,18,24,31033.0869770879,24729.0674478061,27711.6193067484,24531.7784588569,24576.837554035,27192.1041161715,21750.4983019205,27045.3831700781,1.12429324136694,0.835542475077362
"Q9EPU0","Upf1","Regulator of nonsense transcripts 1",0.828159645232816,12,12,24,363831.026313941,369624.182707607,389920.574378518,386300.981929544,365308.768815899,373515.889766233,360639.177516203,359169.621897334,1.02937702331974,0.889514624013472
"Q9EQ06","Hsd17b11","Estradiol 17-beta-dehydrogenase 11",0.442350332594235,12,18,24,1414.78075519586,1941.35419506277,1854.97049736441,2338.00146705329,1811.55412173883,2776.82251782098,1845.0796171043,1929.96691232644,1.46239522332736,0.274853684813744
"Q9EQ20","Aldh6a1","Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",0.416574279379157,6,12,24,53749.1534729115,52446.6925983851,48484.0915413712,43845.4545264612,48519.414576016,42331.7353642,40777.9851124156,44048.7229528485,1.16354201133518,0.525485957588711
"Q9EQ61","Pes1","Pescadillo homolog",0.917960088691796,6,12,24,13291.355246364,10968.959818523,8106.07152067619,12143.8970957595,10285.3995855014,10620.2703334273,10682.0398884986,9992.60702382039,1.2548762522428,0.541624174175795
"Q9EQC5","Scyl1","N-terminal kinase-like protein",0.710920177383592,18,12,24,7574.699551617,6415.03687240658,7802.0151945027,5878.53915701023,5668.49233052368,7074.34138551082,7488.1668690787,7635.66172726613,1.15456924581764,0.716459830449358
"Q9EQG3","Scel","Sciellin",0.881513303769401,6,18,24,3509.02612578978,4250.9557774522,3998.42320107457,3147.989722993,4583.29257304398,3150.0355643365,4371.6693405164,4126.50044022053,1.15060881983425,0.79989085523474
"Q9EQH2","Erap1","Endoplasmic reticulum aminopeptidase 1",0.0650406504065041,18,12,24,8229.88089553692,9972.28571083517,11481.5299286409,10139.6700575867,8899.22713462521,8683.12654451384,10691.2184757889,10864.7178095733,1.29444851216925,0.0552282559247247
"Q9EQH3","Vps35","Vacuolar protein sorting-associated protein 35",0.254573170731707,12,12,24,104699.622549088,110698.303102447,100082.945164372,105342.627510016,95736.8666775466,113202.219857772,101452.577465849,95291.0521835223,1.11706468130687,0.193528959109759
"Q9EQK5","Mvp","Major vault protein",0.220028208744711,6,12,24,494539.00394698,485522.881690825,441229.873140563,425577.213681005,518614.590279229,421027.247107522,399805.861629799,424894.056885937,1.20464987674138,0.122823717893914
"Q9EQQ2","Yipf5","Protein YIPF5",0.220028208744711,6,12,24,201177.564476622,184781.726636709,150353.171656266,186041.461112123,201290.433380642,184731.345389755,185682.820883593,174329.848588046,1.19769312452304,0.266506258287489
"Q9EQQ9","Mgea5","Protein O-GlcNAcase",0.473946784922395,6,12,24,10739.7437971991,6719.4686613613,8368.45934082048,7743.58650583921,7888.967325271,7887.89722619238,5737.07598582749,7735.76523507452,1.32066672345834,0.503053877510049
"Q9EQU5","Set","Protein SET",0.822028465187845,12,18,24,324310.56236645,392714.915436882,367367.701769945,338737.088633986,336314.892747147,329528.084790311,321334.998164997,330831.836799805,1.09327152721204,0.731810702599882
"Q9ER72","Cars","Cysteine--tRNA ligase, cytoplasmic",0.914315937940762,18,12,24,161329.649952968,157604.023294651,161469.27703822,167697.400254312,169121.356041602,178127.418495322,183121.260742605,178057.063212797,1.04631082125618,0.891310718921202
"Q9ER81","Tor1aip2","Torsin-1A-interacting protein 2, isoform IFRG15",0.881513303769401,6,6,24,10870.4998743891,9119.87670176197,9530.02051631773,9619.49955078446,9709.27166060599,11041.4765931952,10519.5788934595,11924.2149772584,1.07452094616599,0.925384116243834
"Q9ER88","Dap3","28S ribosomal protein S29, mitochondrial",0.254573170731707,18,12,24,10700.5169740421,10898.8672760489,12377.8153677344,12223.9081307974,10125.1233958688,13708.4412283604,12858.2829350384,12933.4552609005,1.21178018320311,0.228429076996661
"Q9ERB0","Snap29","Synaptosomal-associated protein 29",0.254573170731707,6,12,24,19507.8727447689,23444.3862215642,14833.5755869308,19480.21755535,23128.2873428694,13948.4072946224,16441.6034131874,18127.3503791558,1.36325870708772,0.547803958313891
"Q9ERF3","Wdr61","WD repeat-containing protein 61;WD repeat-containing protein 61, N-terminally processed",0.442350332594235,6,18,24,144756.317169135,150761.735760358,144313.30107936,136749.724575967,148164.50784303,130877.695042312,139266.70495634,128493.519039303,1.10434792238117,0.454558711569838
"Q9ERG0","Lima1","LIM domain and actin-binding protein 1",0.0886917960088692,6,18,24,425345.783211167,419537.029895553,334500.120541415,347039.073141146,359575.213015963,362764.093728133,342663.556809181,318056.742006175,1.18016228391584,0.234216407897223
"Q9ERG2","Strn3","Striatin-3",0.473946784922395,18,12,24,22204.0630564268,24643.7010080167,25550.5296858823,23184.1358032733,25474.2975801992,22923.1381728217,24675.2551419876,24303.5111677811,1.05766000278945,0.736236017769487
"Q9ERI5","Jmjd6","Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6",0.750554323725055,6,12,24,98674.1396794575,86589.3977319342,82485.0767618691,92568.8163766803,88359.8301655398,104238.424142086,89273.6935620413,91748.5572488971,1.11102228732861,0.646249222657156
"Q9ERN0","Scamp2","Secretory carrier-associated membrane protein 2",0.473946784922395,12,12,24,5886.35840350006,12419.9800634721,10546.051340312,9359.31551832773,11308.5681258044,11281.4426594572,7160.12415932192,8381.51491249426,1.37839627767738,0.583573969193681
"Q9ERU9","Ranbp2","E3 SUMO-protein ligase RanBP2",0.828159645232816,12,12,24,274873.370730473,288395.033699579,319840.851328715,283602.175842726,288494.975444155,294890.147517694,267442.55574627,284494.271756534,1.04245013242711,0.915337914698644
"Q9ES00","Ube4b","Ubiquitin conjugation factor E4 B",0.920310296191819,12,6,24,26579.7217823923,27920.3704450788,25371.5820176629,28672.003795376,24516.6256882001,26580.140021451,24447.8097489329,23546.7860851885,1.09396177941845,0.720750029064657
"Q9ES28-8","Arhgef7","Rho guanine nucleotide exchange factor 7",0.212860310421286,6,6,24,25669.2858963579,18976.2481781773,20095.7715711138,24692.7883194888,22703.7720297886,17224.905988394,20330.5708481048,17609.396778303,1.33622971531706,0.31565017564975
"Q9ES97","Rtn3","Reticulon-3",0.881513303769401,6,18,24,38006.1217792349,32602.4476666143,28681.1340509923,35257.2083161659,31475.6445704895,34459.9371272632,36634.495451937,23731.5057753145,1.17788236987115,0.772954226766247
"Q9ESC8","Aff4","AF4/FMR2 family member 4",0.828159645232816,12,12,24,20625.8372047434,22059.2738896877,15237.8838632537,21125.876621686,22190.0218651826,21588.8458432011,23960.7021214345,17453.4978726997,1.13138484760142,0.81335645348413
"Q9ESD7","Dysf","Dysferlin",0.753526093088858,6,18,24,2544.04627612754,2051.20071685055,2656.1609796289,2725.61048123712,2750.33941409474,3395.57046335987,2686.29714226403,2087.30172890235,1.13169967420881,0.932998048000606
"Q9ESJ4","Nckipsd","NCK-interacting protein with SH3 domain",0.881513303769401,6,18,24,1904.64905866841,3010.52700713053,2043.51017315992,2220.75072805323,2172.13223052301,1814.02195913512,1798.91132303388,1580.93798090024,1.26905418502657,0.768731518367217
"Q9EST5","Anp32b","Acidic leucine-rich nuclear phosphoprotein 32 family member B",0.00317348377997179,6,12,24,11951.1054551665,8856.34966520632,8834.96095658802,8928.34249873444,9937.99011500056,9701.716682318,7868.0685970259,9129.62452925087,1.31048654975475,0.124258332805261
"Q9ESU6","Brd4;Brdt;Brd3","Bromodomain-containing protein 4;Bromodomain testis-specific protein;Bromodomain-containing protein 3",0.254573170731707,12,12,24,17296.2270962979,18204.1840536117,18944.7306619903,12472.8313509155,17448.4457254042,15385.1661470519,14573.760899603,12507.8102225758,1.39086391033976,0.113603393300919
"Q9ESV0","Ddx24","ATP-dependent RNA helicase DDX24",0.0440687361419069,12,12,24,4403.30429657142,3691.99390515494,2766.0049373544,2632.65938991526,3083.19407386139,3219.79785111057,3195.70873687794,2762.38501619217,1.38766204814881,0.272105860439709
"Q9ESW4","Agk","Acylglycerol kinase, mitochondrial",1,6,18,24,7615.70092153587,6728.46561457439,7441.95392086916,8263.85579169707,6932.42169838824,7892.14978939196,7041.53681153071,6434.41963356536,1.01482962200418,0.99987948720935
"Q9ESZ8","Gtf2i","General transcription factor II-I",0.812361419068736,6,6,24,123785.29326033,127016.725762594,123659.408749147,131781.859166272,117799.213396426,103204.939907933,112466.863857083,112066.400073355,1.05918901476719,0.927984162627859
"Q9ET22","Dpp7","Dipeptidyl peptidase 2",0.750554323725055,12,6,24,70945.445567357,68902.7477195455,55682.1196781832,78744.0948707904,66971.6224274109,78534.6158942625,66970.4607334965,63449.4186695466,1.20207306783876,0.473071086524979
"Q9ET26","Rnf114","E3 ubiquitin-protein ligase RNF114",0.881513303769401,6,18,24,64096.6290385406,57538.6542697916,59527.1738979077,62924.233999843,61967.106700857,68003.5481365217,62119.7609222972,53588.1974997247,1.08197669653702,0.76862100001855
"Q9ET30","Tm9sf3","Transmembrane 9 superfamily member 3",0.0440687361419069,12,12,24,281539.31554562,273860.9788625,272396.512780612,262728.580929049,269144.441208814,273955.183892181,268635.221378777,258295.768365118,1.05692518497542,0.108244978482493
"Q9ET54-4","Palld","Palladin",0.110014104372355,6,18,24,864570.483441272,812540.684761135,779788.959984634,722532.144701953,730085.680589553,745605.95584255,727137.689800941,704663.053326651,1.11733571289585,0.535259613040777
"Q9JHE3","Asah2","Neutral ceramidase;Neutral ceramidase soluble form",0.0881374722838137,6,18,24,18748.9271138789,16578.4555311525,15413.9436152138,15112.2077166117,17121.0491196628,15091.6380347761,16156.2411343307,11922.0611107995,1.32683360007028,0.16019831163621
"Q9JHE7","Tssc4","Protein TSSC4",0.750554323725055,24,6,24,3018.78423352525,3295.81411657366,3481.69247036589,3647.21907000754,2430.82666416778,3342.71717787938,2822.04844828817,3283.21043899037,1.27172923702346,0.288351812601929
"Q9JHJ0","Tmod3","Tropomodulin-3",0.314174894217207,6,18,24,245589.800066188,243637.702242074,232629.390188657,232760.003249835,247735.007705031,255890.902929394,247493.263414206,236105.918149094,1.06539755263307,0.261683550425553
"Q9JHL1","Slc9a3r2","Na(+)/H(+) exchange regulatory cofactor NHE-RF2",0.473946784922395,6,12,24,4692.83561034929,5033.37685978633,4122.91301983014,4377.49262807611,4461.74257625777,3262.22223160162,3836.83305910824,4496.86290609771,1.15010932457132,0.774096906488741
"Q9JHP7","Kdelc1","KDEL motif-containing protein 1",0.710920177383592,6,12,24,8063.72728030762,6024.82018072236,5839.77923607301,7653.79634429663,5515.1470031455,6669.33536650321,4642.52945145435,5382.20458581296,1.29540873945167,0.650700840026349
"Q9JHR7","Ide","Insulin-degrading enzyme",0.881513303769401,12,18,24,439444.463836982,437171.162808954,443760.306623039,467968.936846166,417765.779510186,448359.280803261,434497.433724117,404668.635445584,1.03303763631483,0.939203155250292
"Q9JHS9","Cwc15","Spliceosome-associated protein CWC15 homolog",0.881513303769401,12,18,24,21914.7185370449,20977.5471894157,17525.5261002036,25137.2940696996,16891.3776717083,19669.117313105,19543.0480585935,17221.7008156844,1.14271983335327,0.893324788283942
"Q9JHU4","Dync1h1","Cytoplasmic dynein 1 heavy chain 1",0.828159645232816,6,12,24,1019860.79038043,965386.156731939,953863.063236555,1009339.89845709,938752.630667533,996700.271237332,953989.2282579,922364.387713796,1.02842680050054,0.912089824997566
"Q9JI10","Stk3","Serine/threonine-protein kinase 3;Serine/threonine-protein kinase 3 36kDa subunit;Serine/threonine-protein kinase 3 20kDa subunit",0.750554323725055,6,18,24,55278.8127816386,36630.1534654997,41830.9513187974,37898.9553791965,38815.2544263227,36012.2239466147,35749.4960654024,34690.1731885276,1.29625563861362,0.377109196442149
"Q9JI11","Stk4","Serine/threonine-protein kinase 4;Serine/threonine-protein kinase 4 37kDa subunit;Serine/threonine-protein kinase 4 18kDa subunit",0.442350332594235,6,6,24,3151.68844626909,2411.91577125463,3337.2966573934,2436.68174360009,2591.18948957852,2257.70605295797,2286.47787989678,2560.12669918586,1.22983790808713,0.583757408293814
"Q9JI90","Rnf14","E3 ubiquitin-protein ligase RNF14",0.753526093088858,12,18,24,887.796405240938,700.38142291891,1153.10370645172,1572.66134424587,939.391742803165,1265.94756391306,890.809432289441,546.64105078526,1.15987091821919,0.994809760594654
"Q9JIF0","Prmt1","Protein arginine N-methyltransferase 1",0.258110014104372,6,18,24,175584.023707837,141621.134681485,124986.024652859,137574.035794969,137068.119401566,133551.423277995,127737.912854546,113493.480193534,1.2452910998001,0.329716009673001
"Q9JIF3","Slc2a8","Solute carrier family 2, facilitated glucose transporter member 8",0.914315937940762,6,12,24,28787.8183373395,27912.5242649511,27872.5174983463,31876.0012428956,34293.9064346772,28858.7038843879,29379.7400576517,25744.8580891247,1.11115659865729,0.723932736049824
"Q9JIF7","Copb1","Coatomer subunit beta",0.562915742793792,6,12,24,71012.5981527139,68508.0325512547,64828.8724509254,78029.0332872846,71317.0997893515,70322.2075953403,70834.0952674925,57663.3128401378,1.04914185747053,0.948892361622525
"Q9JII5","Dazap1","DAZ-associated protein 1",0.917960088691796,6,12,24,27408.341722985,22787.3994055382,17286.2416101349,22229.2386727649,19183.7603623448,16785.4744577707,20018.4988802332,18004.2722957849,1.24895928702036,0.733216786193555
"Q9JII6","Akr1a1","Alcohol dehydrogenase [NADP(+)]",0.0193935119887165,24,12,24,157307.966607396,156767.725108773,157754.48846977,164661.722317538,153439.760376396,141261.03685462,161596.372116281,174554.466090198,1.13819950186352,0.152324003631465
"Q9JIK5","Ddx21","Nucleolar RNA helicase 2",0.750554323725055,6,12,24,109091.102760393,73273.906976554,71563.0806084966,81663.114742897,89494.9321312511,85436.0197096571,125715.255109135,74010.7490036104,1.27565430774567,0.638152823015165
"Q9JIM1","Slc29a1","Equilibrative nucleoside transporter 1",0.405487804878049,12,6,24,6724.78504988197,6212.91927231706,5579.4542132569,6474.47319945953,5868.18779922804,6787.49587254868,5787.09928655984,5190.40790589318,1.14374292480789,0.5352871313929
"Q9JIP6","Fzd2","Frizzled-2",0.662527716186253,6,12,24,84692.1121539363,74516.0095986363,72744.4446383443,83355.5950815886,79471.1725958525,87125.9073239664,79359.5342862526,76824.313989471,1.07928330284621,0.757427104562412
"Q9JIS8","Slc12a4","Solute carrier family 12 member 4",0.881513303769401,6,6,24,53074.8257034031,47112.6501161054,48624.2586198209,67885.9059627518,59441.6737669169,61804.9310156101,58674.1192535033,49976.8814034812,1.09845824049065,0.945536147253397
